Title	Price	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	ExtractedTitle	Address1	Address2	lat1	lon1	lat2	lon2
Bán nhà đẹp hẻm thông, vào ở ngay,40m2, 2 tầng đúc Linh Chiểu chỉ 3 tỷ nhỉnh	13.0	40.0				"Bán nhà đẹp hẻm thông, vào ở ngay,40m2, 2 tầng đúc Linh Chiểu chỉ 3 tỷ nhỉnh
+ Hiện trạng nhà đúc 2 tầng, 2 phòng ngủ, 2 wc, phòng bếp, phòng thợ
+ Vị trí VIP Linh Chiểu, tiện ích xung quanh không thiếu.
+ Hẻm ba gác gần mặt tiền đường di chuyển 5 phút ra đường Kha Vạn Cân, Chợ Thủ Đức
+ Giá chào 3.1 tỷ ( thương lượng) Pháp lý chuẩn, công chứng ngay
Gọi ngay Mr Ảnh 0905238089 Nhà phố Thủ Đức."	False	True	True	hẻm Linh Chiểu, Quận Thủ Đức	hẻm Linh Chiểu, Quận Thủ Đức	hẻm Linh Chiểu, Quận Thủ Đức	10.8538209	106.7617984	10.8538209	106.7617984
LẠC LONG QUÂN TÂN BÌNH, NGANG 4.2M, HẺM 4M THÔNG 10M HXT TRÁNH, NHÀ ĐẸP Ở NGAY CHỈ 2.5 TỶ	3100000.0	17.0			LẠC LONG QUÂN, TÂN BÌNH.	"Mô tả:
+ Kết cấu: 1 trệt 1 lầu đúc , 1 phòng, 2 Toilet, ban công, có thể cải tạo lên thêm 1 tầng. + Ngang 4.5m, mới xây đẹp vào ở liền.
+ Nhiều trường học các Cấp, Cao Đẳng - Đại học...
+ Hẻm trước nhà rộng hơn 3.5m, cách 5m ra hẻm xe tải tránh, thuận tiện ở và kinh doanh online.
Cần thông tin liên hệ ngay: 0354095924."	False	False	True	Lạc Long Quân, Quận Tân Bình	LẠC LONG QUÂN, TÂN BÌNH.	Lạc Long Quân, Quận Tân Bình	10.7794947	106.6498878	10.7794947	106.6498878
Cần bán mảnh đất Phường Nhân Chính, Thanh Xuân. 45m MT5,2m. giá 4,x tỷ	2.5	45.0	2.0	2.0	Thanh Xuân	"+ Cần bán mảnh đất Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân. 40m ra phố. ngõ trước nhà rộng gần 3m. sạch sẽ văn minh. dân trí văn minh, an ninh đỉnh cao. tương lai quy hoạch mở rộng đường. oto cách nhà chỉ 15m . vị trí cực kì đắc địa
+bán kính 100m tiện ích đủ cả như: chợ, siêu thị, ngân hàng, gara oto, trường học mầm non, cấp 1 và cấp 2 đủ cả.
+ giao thông kêt nối nhiều trục đường chính như : Chính Kinh, Nhân Chính, Nhân Hòa, Vũ Trọng Phụng, Nguyễn Trãi. Láng, Trường Chinh.....
+ Giá 4,x tỷ (Thương Lượng Mạnh).
Liên hệ Em Vũ 0333040265 để xem nhà miễn phí, làm việc chính chủ, Chuyên Thanh Xuân"	False	True	True	Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân	Thanh Xuân	Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân			21.0034012	105.8110263
HẺM BA GÁC THÔNG TỨ TUNG - LÔ GÓC 2 MT HẺM - NGANG HƠN 5M, 5.8 TỶ	4.68	40.0	2.0	2.0		"+ Nhà 1 trệt 1 lầu tổng 2PN 2WC.
+ Hẻm ba gác thông tứ tung ra Trần Bình Trọng cách Mặt Tiền chỉ tầm 100m.
+ Khu mua sắm, ẩm thực bận nhất của trung tâm Saigon."	False	False	True	 Trần Bình Trọng, Quận 1	 Trần Bình Trọng, Quận 1	 Trần Bình Trọng, Quận 1	10.7756587	106.7004238	10.7756587	106.7004238
Bán nhà Minh Khai, dt 60m2, mt 4.5m, 4 ngủ, ô tô gần	7.5	60.0	4.0			"+ Hàng xóm Timescity hưởng trọn tiện ích, mấy chục bước chân ra đến đường ô tô tránh dừng đỗ.
+ Lợi thế 2 thoáng, mặt tiền rộng đẹp, khung cột chắc chắn, lên tầng thoải mái.
- T1: Sân để xe, Phòng khách, bếp, phòng ăn, WC
- T2,3: Mỗi tầng 2 phòng ngủ rộng, WC, phòng nào cũng có cửa sổ rộng lấy thoáng và sáng.
- T4: phòng thờ, sân phơi.
+ Sổ đỏ chính chủ, pháp lý chuẩn.
+ Ms Vân Anh 0819163788"	False	False	True	đường Minh Khai	đường Minh Khai	đường Minh Khai	20.9964802	105.8622838	20.9964802	105.8622838
Nhà ngộp cấp 4 bán lỗ 400tr sổ hồng riêng xuân thới thượng hóc môn	5.2	510.0	3.0	2.0		"Đổ nợ nên cần bán gấp nhà cấp 4 ở Xuân Thới Thượng Hóc Môn

Gía muốn bán là 650 triệu cho trả trước 50% còn lại góp 0 lãi
- DT: 4.5 x 22.9 (103m2), thổ cư 100%, GPXD.
- Sân trước rất rộng, sân sau lấy không khí ánh sáng hoặc phơi đồ.
- 3 phòng ngủ, phòng khách, WC, bếp.

Nhà xây ở nên chắc chắn anh chị mua về chỉ dọn vào ở hoặc cho thuê đều được khuyến khích anh chị xuống xem nhà trực tiếp thì sẽ tốt hơn

Nhà nằm gần nhiều khu công nghiệp với chợ công nhân ở cũng đông đúc cũng tiện cho việc anh chị cho thuê

Đường vào nhà đã đổ bê tông sạch sẽ anh chị không sợ việc đi lại khó khăn
Anh chị thiện chí mua nhà thì để lại số điện thoại em gửi sổ sách định vị cho mình"	False	False	True	Xuân Thới Thượng, Hóc Môn	Xuân Thới Thượng, Hóc Môn	Xuân Thới Thượng, Hóc Môn	10.8565784	106.5642998	10.8565784	106.5642998
Nhà mới Tân Kỳ Tân Quý. Tân Phú. 3 Tầng BTCT. 48m2. Vuông vức. Nhỉnh 4 Tỷ.	3650.0	48.0	3.0			"+ Diện tích: 4x12m vuông vức. Nhà mới vào ở ngay.
+ Kết cấu: 1 trệt, 1 lửng, 1 lầu, 3 phòng ngủ. Ban công, sân phơi đồ thoáng mát. Nhà chính chủ lâu năm.
+ Hẻm trước nhà 4m, xe ba gác né xe máy thông ra Trần Văn Ơn.
+ Ngân hàng định giá 4 Tỷ. Sổ đang gửi nhờ ở Techcombank 2.7 Tỷ."	False	False	True	Tân Kỳ Tân Quý, Tân Phú	Tân Kỳ Tân Quý, Tân Phú	Tân Kỳ Tân Quý, Tân Phú	10.8001976	106.6212797	10.8001976	106.6212797
Bán nhà 4 tầng mới tinh 48m2 hướng ĐB đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	4.35	48.0	4.0	3.0	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	"✨ Nhà đẹp 4 tầng mới tinh 48m2 ngay đô thị Himlam, Hùng Vương, Hồng Bàng, Hải Phòng✨✨✨
???? LH Mrs Tâm: 0796-336-866
Địa chỉ: Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng

- Diện tích: 48m2.
- Ngang: 4m.
- Hướng: ĐB
- Đường: 10m .

???? Giá: 3,15 tỷ(TT )

✅ Nhà xây móng khoan nhồi, đổ móng đài, khung cột bê tông chịu lực vô cùng chắc chắn.

✅ Cấu trúc: phòng khách, bếp, 4 phòng ngủ, 3 wc, phòng thờ, sân phơi

✅ Nhà nằm trong khu phân lô đồng bộ, cơ sở hạ tầng đẹp, không ngập lụt nên khách hàng hoàn toàn yên tâm.

✅ An ninh thì vô cùng an toàn, có không gian rộng rãi, thoáng mát cho trẻ vui chơi cũng như mọi người luyện tập thể dục thể thao.

☎️ Chi tiết LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng “UY TÍN- TẬN TÂM- CHUYÊN NGHIỆP”"	False	False	True	Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng	Himlam, Hùng Vương, Hồng Bàng, Hải Phòng	Him Lam, Hùng Vương, Hồng Bàng, Hải Phòng	20.8711952	106.6411591	20.8711952	106.6411591
Cơ Hội Đầu Tư Hấp Dẫn! Căn Nhà Cấp 4 Bình Chuẩn, TP Thuận An Giá Chỉ 1 Tỷ 7	3.15	53.0			Thuận An , Bình Dương	"Tôi đang cần bán một căn nhà cấp 4 tọa lạc tại phường Bình Chuẩn, Thị xã Thuận An.
• Diện tích: 52,5m2 (5x10,5m), thổ cư 40m2.
• Nhà nằm cách đường Bình Chuẩn 63 chỉ 50m, thuận tiện cho việc di chuyển trong khu vực này.
• Thiết kế: phòng khách, bếp, 2 phòng ngủ, 1 WC.
• Đường rộng 5m, đường thông 2 đầu.
• Sổ hồng riêng, hỗ trợ ngân hàng.
• Giá bán: 1 tỷ 7, có thương lượng cho khách hàng thiện chí.
Với vị trí thuận tiện, nằm trên khu vực đang phát triển, căn nhà này sẽ là một giải pháp tốt cho những ai đang tìm kiếm không gian ở yên tĩnh và gần trung tâm thành phố.
Liên hệ với chúng tôi để biết thêm chi tiết và xem nhà trực tiếp.Mr Quang
Nhật Quang BĐS chuyên:
• Bán nhà Thị xã Thuận An
• Nhà cấp 4 Bình Chuẩn
• Bất động sản Bình Dương
• Nhà đất Bình Chuẩn
• Căn hộ Bình Chuẩn
• Đầu tư bất động sản Bình Dương
• Giá bán nhà Bình Chuẩn
• Sổ hồng riêng Bình Dương
• Hỗ trợ vay vốn mua nhà Bình Dương
• Phường Bình Chuẩn"	False	False	True	phường Bình Chuẩn, Thị xã Thuận An	Thuận An , Bình Dương	phường Bình Chuẩn, Thị xã Thuận An	10.924067	106.7130309	10.9789783	106.7175669
Chủ ngộp Bank giảm sâu chỉ có 3.2 tỷ, dòng tiền 10 tr/ tháng 94m2 chỉ 3.2 tỷ Linh Xuân	1.7	94.0				"Chủ ngộp Bank giảm sâu chỉ có 3.2 tỷ, dòng tiền 10 tr/ tháng 94m2 chỉ 3.2 tỷ Linh Xuân
+ Diện tích 94 m2 ( 4.3x 22 m) full thổ cư
+ Đường nhựa rộng 6m ô tô vào nhà
+ 50 m ra mặt tiền đường lớn, hiện có 7 phòng trọ cho thuê full phòng 120 tr/ năm
+ Ngộp sâu giá chỉ còn 3.2 tỷ - Pháp lý rõ ràng
Lh Mr Ảnh 0905238089 Nhà ngon gia rẻ"	False	True	True	Linh Xuân	Linh Xuân	Linh Xuân	10.8804079	106.773595	10.8804079	106.773595
GĐ cần bán nhà Lê Trọng Tấn Hà Đông, phân lô 55MV x 4 tầng - Ô TÔ ĐỖ - Packcity nhỉnh 5 tỷ	3200000.0	55.0			Quận Hà Đông, Hà Nội	"GĐ cần bán nhà Lê Trọng Tấn Hà Đông, phân lô 55MV x 4 tầng - Ô TÔ ĐỖ - Packcity nhỉnh 5 tỷ

- Diện tích 55m2, diện tích xây dựng 60m2, ô tô đỗ cửa.
- Nhà dân xây thiết kế xây dựng kiên cố, hiện đại. 2 mặt thoáng trước sau.
- Nằm trong nhánh đường chính huyết mạch Lê Trọng Tấn Hà Đông - Văn Phú kết nối giao thông đi Tố Hữu, Đại lộ Thăng Long.
- Nhà phân lô cán bộ dân trí cao, diện tích rộng, an sinh tuyệt vời. Đối diện khu đô thị Packcity, không khí trong lành.
- Sổ đỏ sẵn sàng công chứng ngay.
- Hỗ trợ vay vốn ngân hàng.

☎️☎️Liên hệ em Dương để xem nhà: 0914450004"	False	False	True	Lê Trọng Tấn, Hà Đông	Quận Hà Đông, Hà Nội	Lê Trọng Tấn, Hà Đông	20.955835	105.7563658	20.977862	105.7465724
THANH LÝ NHÀ PHÚC ĐỒNG, LONG BIÊN, 55M X 5 TẦNG, Ô TÔ, 5 TỶ HƠN	5.4	55.0	4.0	4.0	Long Biên	"- Bán gấp nhà trên phường Phúc Đồng, Long Biên. Diện tích 55m, xây dựng 5 tầng mới, đã có đồ cơ bản.
- Vị trí nhà thuộc Phúc Đồng, Long Biên, khu vực đang phát triển được thừa hưởng hạ tầng của Vinhomes Riverside với trường Vinschool ngay bên cạnh, các dự án C14 Phúc Đồng đang xây dựng đã bàn giao một phần các căn biệt thự cho khách.
- Nhà mới đẹp đủ công năng với 4 phòng ngủ và các phòng chức năng, tầng 1 để xe ô tô và bếp.
- Nhà có thể đi từ nhiều hướng vào nhà thuận tiện như từ Nguyễn Văn Linh, Chu Huy Mân, Nguyễn Lam, Phúc Đồng vào đều được. Tiện ích quanh nhà, giao thông thuận tiện.
- Hiện tại nhà đã lắp đặt xong đồ dung, đang để mới để đón chủ mới.
- Sổ đỏ sẵn sàng sang tên.
LH: 0904.882258"	False	False	True	Phường Phúc Đồng, Long Biên	Long Biên	Phường Phúc Đồng, Long Biên	21.0186765	105.884813	21.0407327	105.896559
Bán nhà 4 tầng 70m2 ngang 5 hướng ĐN đường 30m TĐC Xi Măng, Sở Dầu, Hồng Bàng, Hải Phòng	5.6	70.0	4.0	4.0	Sở Dầu, Hồng Bàng, Hải Phòng	"???? Chị chủ tha thiết bán nhà 4 tầng 70m2 ngang 5m đường 30m khu tái định cư Xi Măng, Sở Dầu, Hồng Bàng, Hải Phòng
7,5 tỷ - 70 m²
Hồng Bàng, Hải Phòng
???? Mrs Tâm: 0796-336-866

???? NHÀ LÀ NƠI ĐỂ VỀ????????????

???? Nhà thiết kế chắc chắn, khu cột chịu lực, khách về chỉ việc ở vì khi xây dựng chủ nhà giám sát vô cùng nghiêm ngặt.

???? Vị trí siêu đẹp, ngay đầu đường vào, đi vài bước ra chợ đầu mối hoa quả, 300m ra bến xe khách.

❌ Lô góc 2 mặt thoáng, mặt đường 30m sản phẩm siêu hiếm đang được bán tại thời điểm.

???? Khu dân cư đông đúc, văn minh, hiện đại, dân trí cao.

???? Thông số:
-Dtmb: 70m2 ngang 5mx 4 tầng
-Đường: 30m vỉa hè 5m
-Hướng: Đông Nam

???? Giá: 7,5 tỷ ( có thỏa thuận cho khách thiện chí)

☎️ LH Mrs Tâm: 0796-336-866 Công ty Bán nhà Hải Phòng để biết thêm thông tin chi tiết."	False	True	True	Xi Măng, Sở Dầu, Hồng Bàng, Hải Phòng	Sở Dầu, Hồng Bàng, Hải Phòng	Xi Măng, Sở Dầu, Hồng Bàng, Hải Phòng	20.8683599	106.6556575	20.8683599	106.6556575
Bán gấp nhà Phố Hoàng Văn Thái,Thanh Xuân 50m2x5 nhỉnh 7 tỷ có Gara oto kd dòng tiền	7.5	50.0	6.0	6.0		"+ Nhà cách mặt phố Hoàng Văn Thái vài bước chân tiếp nối phố Lê Trọng Tấn,Tôn Thất Tùng thông ra Trường Trinh .
+ Với rất nhiều sân bóng như: Sân Đầm Hồng, sân La Thành, Viettel…bên cạnh đó còn có những trường như: Đại Học Y Hà Nội, THCS Khương Mai…

+ Nhà được thiết kế 5 tầng thông sàn full nội thất và 6 phòng có vệ sinh riêng biệt. Đặc biệt hiện tại nhà đang cho thuê với dòng tiền 30 triệu/tháng.
+Trước mặt nhà đường rộng 3 oto tránh nhau, có nhiều cây xanh, không khí trong lành thoáng mát.
+ Hàng xóm tốt bụng, pháp lý đầy đủ.

Liên hệ và được tư vấn hỗ trợ: Văn Anh - 0373022620 chuyên hỗ trợ làm giấy tờ và vay vốn ngân hàng đến 70% giá trị tài sản."	False	True	True	Phố Hoàng Văn Thái, Quận Thanh Xuân	Phố Hoàng Văn Thái, Quận Thanh Xuân	Phố Hoàng Văn Thái, Quận Thanh Xuân	20.9969246	105.8246143	20.9969246	105.8246143
Bán đất phố Hồng Tiến, Long Biên, ngõ ô tô thông hồ Bồ Đề 130m, mặt tiền: 5m, giá 8 tỷ 7	7.0	130.0			Hồng Tiến, Bồ Đề, Long Biên, Hà Nội	"+ Mảnh đất lô góc, cách mặt phố, chỉ 50m. Ngõ rộng ô tô 7 chỗ tránh xe máy.
+ Mặt tiền rộng, thích hợp xây tòa 8 tầng kinh doanh mô hình cho thuê căn hộ.
+ Vị trí trung tâm phường Bồ Đề: ngõ thông Bồ Đề, Hồng Tiến, Ái Mộ, Nguyễn Văn Cừ. Cách cầu Chương Dương khoảng 500m.
+ Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch.
- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"	True	False	True	Hồng Tiến, phường Bồ Đề, quận Long Biên	Hồng Tiến, Bồ Đề, Long Biên, Hà Nội	Hồng Tiến, phường Bồ Đề, quận Long Biên	21.039005	105.8756334	21.039005	105.8756334
Nhà rộng xe hơi đỗ cửa Trường Chinh, gần Chợ Võ Thành Trang, 5.5 tỷ	8.7	63.0	2.0	2.0	Trường Chinh, P.14, Tân Bình	"Nhà 1 trệt 1 lầu đúc bê tông cốt thép, gồm 2 phòng ngủ, 2WC. Hẻm xe hơi 7 chỗ thông. Nhà gần mặt tiền, phía sau là công viên, ra Mêtrô chỉ vài bước chân. Gia đình đang cần tiền nên bán gấp.

Vị trí giao thông rất thuận tiện, qua sân bay gần. Tiện ích đầy đủ như: chợ Võ Thành Trang, Siêu thị BigC, các Ngân hàng, Trường học,.. Sổ hồng riêng vuông vức, công chứng ngay. Liên hệ anh Võ: 0909 100 817. Không tiếp trung gian."	False	True	True	Tuyến Trường Chinh	Trường Chinh, P.14, Tân Bình	Tuyến Trường Chinh	10.7992523	106.6414665	21.0001492	105.8312638
bán nhà lê đình cẩn, tân tạo Bình Tân, HXH, 45M2, 2 tầng đẹp long lanh, 2 PN, nhỉnh 3 tỷ TL 0978508087	5.5	45.0	2.0	1.0	Lê Đình Cẩn, Tân Tạo, Bình Tân, Hồ Chí Minh	"HẺM XE TẢI TRÁNH CÁCH 10M. SỔ VUÔNG. NGANG LỚN 4,4 x 10,5m (45m2)
NHÀ MỚI TINH - VÀO Ở NGAY - Ô TÔ 4 CHỖ ĐỖ CỬA.

- Nhà mới, 1 trệt, 1 lửng, 2 phòng ngủ (1 phòng dưới trệt), 1 WC. Xách vali vào ở ngay.

- Khu vực cao ráo, không ngập nước - Yên tĩnh - Dân trí cao.

- Gần chợ, trường học các cấp, bệnh viện, công ty, cửa hàng, quán ăn,... tiện ích gì gì cũng có.

- Nhà gần đường mã lò gần tên lửa, hẻm thông qua đường tỉnh lộ 10, đi đâu cũng tiện.

- Sổ hồng tại nhà, công chứng nhanh.
=======================================================================
== LH 0978508087 Nguyễn Tiền xem nhà trực tiếp, thương lượng giá cả làm việc chính chủ.
Miễn môi giới!"	False	False	True	đường Lê Định Cẩn, Phường Tân Tạo, Quận Bình Tân	Lê Đình Cẩn, Tân Tạo, Bình Tân, Hồ Chí Minh	đường Lê Định Cẩn, Phường Tân Tạo, Quận Bình Tân	10.7595829	106.599273	10.7595829	106.599273
Bán nhà 4 tầng hơn 40m2 đẹp nhất mặt đường Hạ Lý, Hồng Bàng, Hải Phòng kinh doanh siêu khủng LH 0796-336-866	3.05	41.0	4.0	3.0	Hạ Lý, Hồng Bàng, Hải Phòng	"???? Bán nhà 4 tầng đẹp nhất mặt đường Hạ Lý, Hồng Bàng, Hải Phòng 4 tầng, độc lập, tặng full nội thất ✨✨✨
41m2*4 tầng- 6,8 tỷ
???? LH Mrs Tâm: 0796-336-866

???? Thông số:
- Diện tích: 41m2 x 4 tầng (mặt tiền 4,6m)

???? Công năng: Phòng khách, bếp, 4 ngủ, phòng thờ, sân phơi, sân chill, wc

???? Chủ nhà tặng lại toàn bộ nội thất

???? Bìa đỏ chính chủ, Pháp lý rõ ràng

♻️ Vị trí siêu đẹp, ở và kết hợp kinh doanh buôn bán thì vô cùng hợp lý.

???? Giá: 6, 8 tỷ ( TT nhiệt tình cho khách thiện chí)

☎️ Mọi thông tin cho tiết KH LH Mrs Tâm: 0796-336-866 Công ty Bán Nhà Hải Phòng."	False	False	True	đường Hạ Lý, Quảng Hồng, Quận Hồng Bàng, Hải Phòng	Hạ Lý, Hồng Bàng, Hải Phòng	đường Hạ Lý, Quảng Hồng, Quận Hồng Bàng, Hải Phòng	20.8621185	106.6748181	20.8597796	106.6779946
Bán gấp quán cafe sân vườn, Cá KOI và 22x100m phía sau chưa xây dựng	6.8	2653.0	2.0	3.0	Quốc lộ 60, Tiểu Cần Trà Vinh	"BÁN NHÀ MẶT TIỀN QL 60 ĐANG KINH DOANH ỔN ĐỊNH VÀ 2.653M2 PHÍA SAU CHƯA XÂY DỰNG
* Tiện ích:
* Quán café sân vườn, Café cá koi, Café võng đang kinh doanh ổn định.
* Điểm rửa xe tải, xe oto, xe máy hoạt động hiệu quả.
* Mở thêm đồ ăn sáng, ăn trưa, cơm văn phòng, v.v…
* Phía sau gần 2.653m2 có chuồng chăn nuôi đầy đủ hoặc có thể cất nhà trọ hoặc nhà nghỉ.
* Khu dân cư đông đúc, an ninh tốt, gần chợ, trường cấp 1, 2, 3, gần Ủy Ban Hiếu Tử.
* Vị trí nhà nằm ở đoạn giữa 2 cụm Công Nghiệp lớn: Cty Giày Mỹ Phong và Cty Bảo Tiên.
* Tiềm năng lớn: Q. Lộ 60 chuẩn bị bắt cầu Đại Ngãi nối Trà Vinh với Sóc Trăng – Bạc Liêu, khu vực đang tăng giá hằng ngày bảo đảm đầu tư sinh lời cao.
* Nhà đất chính chủ, pháp lý đầy đủ, sang tên nhanh chóng.
* Liên hệ chính chủ để được báo giá cụ thể.
ĐT: 0902 432 344 – 0981 434 277 Mr. Lành"	True	False	True	QL 60	Quốc lộ 60, Tiểu Cần Trà Vinh	QL 60	9.8157742	106.1911616		
Tân Kỳ Tân Quý. Lê Trọng Tấn. Tân Phú. 3 tầng BTCT. 44m2. Nhỉnh 4 Tỷ.	4.6	44.0	2.0			"+ Chính chủ xây ở và đứng tên, nhà còn rất mới mua về ở ngay.
+ Kết cấu 1 trệt 1 lầu và 1 sân thượng, gồm 2 PN, có thể làm thành 3 PN.
+ Điểm đặc biệt: Nhà đúc thật BTCT rất chắc chắn, mái bê tông, khách có thể lên thêm 1 2 tấm thoải mái.
+ Hẻm 3m, cách hẻm xe tải chỉ 15m, Vị trí đối diện trường đại học Công nghệ thực phẩm..."	False	False	True	Lê Trọng Tấn, Tân Kỳ, Tân Phú	Lê Trọng Tấn, Tân Kỳ, Tân Phú	Lê Trọng Tấn, Tân Kỳ, Tân Phú	10.8079431	106.6201184	10.8079431	106.6201184
Bán biệt thự 115m2 2 mặt HXH tránh giáp Nguyễn Oanh chỉ 7,9 tỷ	4.5	115.0			Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, TP. HCM	"+ Vị trí tuyệt đẹp, ngã tư ga ra Nguyễn Oanh Gò Vấp chỉ 5 phút đi xe. Nhà cách mặt tiền đúng 2 căn.
+ Khu an ninh dân trí cao, hàng xóm toàn biệt thự, camera an ninh gắn khắp nẻo.
+ Hẻm trước nhà xe hơi tránh nhau, đường nhựa 8m (lớn hơn mặt tiền) ÔTÔ vào nhà hay đậu cửa ngày đêm, sau nhà hẻm xe hơi 4m.
+ Pháp lý chuẩn, sổ hồng chính chủ vuông A4, không quy hoạch không lộ giới không lỗi phong thuỷ
- Giá giảm chỉ còn 7,9 tỷ TL.
- Liên hệ ngay Viên Nhà Phố SG 0347363830"	True	False	True	Nguyễn Oanh, Gò Vấp	Đường Thạnh Lộc 16, Phường Thạnh Lộc, Quận 12, TP. HCM	Nguyễn Oanh, Gò Vấp	10.8661894	106.6844705	10.8391626	106.6757335
