	Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description
352	bán nhà C4 Văn Cao-Ba Đình 176m, mặt tiền 9.5m, ôtô tránh	37 tỷ	https://batdongsan.vn/ban-nha-c4-van-cao-ba-dinh-176m-mat-tien-95m-oto-tranh-r269160	176.0	1.0	1.0		"bán nhà C4 Văn Cao-Ba Đình 176m, mặt tiền 9.5m, ôtô tránh
-Vị trí đắc địa giáp Tây Hồ- Đống Đa- Cầu Giấy, khu tập trung rất nhiều văn phòng, ngân hàng, nhà hàng, vài bước chân ra Lotte Liễu Giai, Hồ Tây, cực sầm uất
-Mảnh đất thông số đẹp, diện tích 176m, mặt tiền 9.5m, ôtô tránh, phù hợp xây toà nhà văn phòng, trung tâm Anh ngữ, trường mầm non, văn phòng công ty....
Sổ đỏ, pháp lý đầy đủ
Giá: 37 tỷ ( có thương lượng )
Miễn phí xem đất và tư vấn : Trần Hải 0906098086"
353	Đô Thị Định Công, 75M2*5T, MT 5.5M, 12.6 Tỷ, Phân Lô, ÔTô Tránh, Vỉa Hè, Kinh Doanh, 0974014486	12.6 tỷ	https://batdongsan.vn/do-thi-dinh-cong-75m25t-mt-55m-126-ty-phan-lo-oto-tranh-via-he-kinh-doanh-0974014486-r269159	75.0	5.0	6.0	Đô Thị Định Công	"Đô Thị Định Công, 75M2*5T, MT 5.5M, 12.6 Tỷ, Phân Lô, ÔTô Tránh, Vỉa Hè, Kinh Doanh, 0974014486
????️ Đô thị Định Công, mệnh danh là phố Wall của Q. Hoàng Mai, tập trung các Ngân hàng lớn nhỏ, Công ty Tài Chính, Truyền Thông.
????️ Nhà đẹp ở Ngay, thoáng trước sau. Diện tích 75m2, mặt tiền 5.5m, 5 tầng.
???? Vị trí vàng, thông số chuẩn phong thuỷ, khu phân lô, đường trước nhà 6m, ôtô tránh.
????️ Giao phố Trường Chinh, Giải Phóng, Tôn Thất Tùng, đại học Y, Kinh tế Quốc Dân, Bệnh Viện Bạch Mai.., giao thông thuận tiện.
????️ Căn nhà thuộc khu vip, xung quanh toàn Biệt thự Quan Chức, an ninh tốt, dân trí Cao.
???? Gia Chủ tự xây để ở, chắc chắn, kiên cố, giữ gìn cẩn thận, còn mới đẹp.
????️ Thiết kế 5 tầng đẹp, khoa học, hiện đại, tối ưu hoá công năng sử dụng.
????️ Nội Thất Châu Âu( phong cách Quý Tộc, sang trọng, lịch sự).
????️ Phù hợp để ở, kinh doanh văn phòng, công ty.
???? Sổ đỏ đẹp, pháp lý chuẩn.
???? Giá chào bán: 12.6tỷ(Có thương lượng).
☎️ Liên hệ, A Dương: 0974014486( Miễn TG, MG)."
354	BÁN NHÀ HXH TÂN HƯƠNG, TÂN PHÚ - 60M2 NỞ HẬU - 2 TẦNG, LÔ GÓC - CHỈ 4 TỶ TL.	4 tỷ	https://batdongsan.vn/ban-nha-hxh-tan-huong-tan-phu-60m2-no-hau-2-tang-lo-goc-chi-4-ty-tl-r269158	60.0	2.0	2.0	Tân Hương	"Mô tả:
???? Kết cấu: 1 trệt, lầu 2 phòng, lô góc 3 mặt thoáng, hướng ánh nắng mặt trời.
???? Diện tích: 60m2 hoàn công đủ, sổ nở hậu đẹp tài lộc.
???? Hẻm xe hơi thông thoáng, sạch sẽ, khu dân trí cao, an ninh.
???? Vị trí ngay chợ Tân Hương, các trường đại học cao cấp, BHX, Aeon Mall Tân Phú 2km...
???? Sổ hồng vuông đẹp, nở hậu tài lộc, công chứng trong ngày.
=================================
???? Gọi em: 0354299320 Tú ( Zalo: Trần Anh Tú )."
355	BÁN NHÀ VÕNG THỊ, Ô TÔ VÀO NHÀ, BA BƯỚC RA HỒ TÂY LỘNG GIÓ, 5tầng, 7,5tỉ	7.5 tỷ	https://batdongsan.vn/ban-nha-vong-thi-o-to-vao-nha-ba-buoc-ra-ho-tay-long-gio-5tang-75ti-r269157	32.0				"???? Vị Trí Cực Đẹp, dân trí cao. Sáng - chiều ra bờ Hồ Tây chạy bộ.
Nhà 5tầng, mặt ngõ thông, rộng ôtô vào vào nhà.
Vô vàn tiện ích.
Nhà hàng, khách sạn bạt ngàn xung quanh.
Ngày gần trường tiểu học Đông Thái, thpt Đông Đô….
???? Giao Thông thuận tiện. Ra Trích Sài đi Lạc Long Quân, Văn Cao cực gần.
???? Chủ nhà hiền lành, con cái thành đạt. Nay về ở với con trai nên không ở đến.
???? Giá chỉ 7,5 tỉ(có thương lượng cho khách thiện trí)
Liên hệ em Si dẫn xem nhà, tư vấn nhiệt tình 24/7
Sđt/zalo 0824040512"
356	BÁN NHÀ GIẢI PHÓNG- NGỌC HỒI 80M, MT 6.2M, ÔTÔ TRÁNH ĐỖ GIÁ 10 TỶ	10 tỷ	https://batdongsan.vn/ban-nha-giai-phong-ngoc-hoi-80m-mt-62m-oto-tranh-d-gia-10-ty-r269156	80.0			Ngọc Hồi, Hoàng Mai, Hà Nội	"-Nhà thuộc khu phân lô, đường ô tô chạy vòng quanh, đỗ cửa, vào nhà,
-Mặt tiền siêu đẹp, thửa đất vuông vắn, vị trí phù hợp vừa ở vừa kinh doanh, làm văn phòng cty,
-Chủ mua được nhà biệt thự Linh Đàm đã đặt cọc nên cần bán gấp, giá cả thương lượng cực mạnh.
-Nhà chủ tự xây 5 tầng lừng lững, khung cột bê tông cốt thép,cực kỳ chắc chắn.
-Sổ đỏ chính chủ đẹp như hoa hậu, sẵn sàng giao dịch.
-LH Kiên- chuyên nhà mặt phố Hà Nội 0904537729, gặp chủ trực tiếp."
357	Căn nhà hết ý bài thơ, Phúc Diễn, 44m2, 3T, hơn 4 tỷ, Bắc Từ Liêm	4.95 tỷ	https://batdongsan.vn/can-nha-het-y-bai-tho-phuc-dien-44m2-3t-hon-4-ty-bac-tu-liem-r269155	44.0	2.0		phúc diễn, bắc từ liêm, hà nội	"+ Khu vực giá trị, trung tâm, nhiều tiện ích, cách đường Phúc Diễn 03m.
+ Đi nhẹ vài bước ra Cầu Diễn
+ Đi ra Đại Học Công Nghiệp, Đại Học Thương Mại, UBND quận Nam Từ Liêm rất gần và thuận lợi.
+ Hạ tầng đã và đang phát triển chóng mặt, Trịnh Văn Bô, Hồ Tùng Mậu
+ Gần trục xa lộ Ba Vì - Hồ Tây rộng 70m, hình thành trong tương lai.
+ Sổ đỏ cất két

Liên hệ: 0379tám.o.9132"
358	BÁN NHÀ GẤP NGAY TRUNG TÂM QUẬN 10- SIÊU RẺ SO VỚI GIÁ THỊ TRƯỜNG	4 tỷ	https://batdongsan.vn/ban-nha-gap-ngay-trung-tam-quan-10-sieu-re-so-voi-gia-thi-truong-r269154	65.0	3.0	4.0		"-Nhà đẹp ngay trung tâm quận 10. Hẻm rộng ô tô
-Diện tích 5m x 13m. Kết cấu 1 trệt 2 lầu ( 3pn, 4wc)
- Có ban công thoáng mát
-Tặng nội thất cơ bản
-Sổ hồng riêng
-Liên hệ chính chủ làm việc trực tiếp"
359	Tài chính 7,x tỷ có ngay căn biệt thự siêu đẹp, đẳng cấp tại khu đô thị	7000000000 tỷ	https://batdongsan.vn/tai-chinh-7x-ty-co-ngay-can-biet-thu-sieu-dep-dang-cap-tai-khu-do-thi-r269153	135.0				"????????căn biệt thự song lập 135 m2 tại KĐT Vsip, Từ Sơn, Bắc Ninh tiếp giáp với Ninh Hiệp, Gia Lâm, nơi tập trung 3 khu công nghiệp liên hoàn phát triển kinh tế, tiếp giáp 3 đường cao tốc lớn thuận tiện di chuyển kết nối giao thương
♻️ Diện tích: 135m2, 3 sàn 206.5m2
✅Tổng 3 sàn: 206m2
✅ Đường trước nhà rộng 12 m rộng rãi, để ô tô
✅ Chủ đầu tư uy tín
✅ Pháp lý đầy đủ, rõ ràng
????Môi trường sống trong lành, cộng đồng văn minh, công viên nội khu rộng, thuận tiện vui chơi, giải trí, thể thao...

☎️ liên hệ tư vấn:em Toan 0942505155"
360	Tài chính 7,x tỷ có ngay căn biệt thự siêu đẹp, đẳng cấp tại khu đô thị	7000000000 tỷ	https://batdongsan.vn/tai-chinh-7x-ty-co-ngay-can-biet-thu-sieu-dep-dang-cap-tai-khu-do-thi-r269152	135.0				"????????căn biệt thự song lập 135 m2 tại KĐT Vsip, Từ Sơn, Bắc Ninh tiếp giáp với Ninh Hiệp, Gia Lâm, nơi tập trung 3 khu công nghiệp liên hoàn phát triển kinh tế, tiếp giáp 3 đường cao tốc lớn thuận tiện di chuyển kết nối giao thương
♻️ Diện tích: 135m2, 3 sàn 206.5m2
✅Tổng 3 sàn: 206m2
✅ Đường trước nhà rộng 12 m rộng rãi, để ô tô
✅ Chủ đầu tư uy tín
✅ Pháp lý đầy đủ, rõ ràng
????Môi trường sống trong lành, cộng đồng văn minh, công viên nội khu rộng, thuận tiện vui chơi, giải trí, thể thao...

☎️ liên hệ tư vấn:em Toan 0942505155"
361	Nhà mặt tiền đường 104 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, DT 148m2	6.8 tỷ	https://batdongsan.vn/nha-mat-tien-duong-104-man-thien-p-tang-nhon-phu-a-quan-9-dt-148m2-r269151	148.0			Đường 104, Phường Tăng Nhơn Phú A, Quận 9, TP HCM	"Nhà mặt tiền đường 104 Man Thiện, P. Tăng Nhơn Phú A, Quận 9, DT 148m2
Vị trí gần sát Trường Đảng, ĐH Tài Chính Marketing, Bưu Chính Viễn Thông, thông qua đường 379, Đường 385, Đường Lê Văn Việt…………..
Diện tích : 148m2, ( 5,7m X 26m ), diện tích CN: 137m thổ cư.
Hiện trạng nhà 1 trệt, 1 lầu có 2pn 2wc + 8 phòng trọ có lối đi riêng, Vừa ở vừa cho thuê có thu nhập
Sổ hồng riêng - công chứng sang tên ngay.
Quy hoạch KDC hiện hữu.
Đường trước nhà 8m, thông tứ phía, Hoàn công đầy đủGiá bán : 10,2 Tỷ
Quy hoạch KDC hiện hữu, , Hướng Đông Nam.
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"
362	NHỈNH 5 TỶ - NHÀ NỘI BỘ 4 TẦNG - VỪA Ở VỪA KINH DOANH - TRUNG TÂM TÂN BÌNH	5.9 tỷ	https://batdongsan.vn/nhinh-5-ty-nha-noi-bo-4-tang-vua-o-vua-kinh-doanh-trung-tam-tan-binh-r269149	28.0	3.0			"NHỈNH 5 TỶ - NHÀ NỘI BỘ 4 TẦNG - VỪA Ở VỪA KINH DOANH - TRUNG TÂM TÂN BÌNH

Mô tả :
- Vị trí: 373 Lý Thường Kiệt, P8, TB. Giáp Q.11
- DT: 4m x 7m ( DTSD: 123m2 )
- Nhà 1 trệt, lững, 2 lầu, sân thượng, BTCT. 2PN, 2WC, 1phòng thờ. ( Đã hoàn công )
- Nội thất đẹp, chủ xây tâm huyết.

☎️ Gọi ngay đi xem Nhà Đẹp này 093 888 6128 Thúy Dinh ( 翠莹 ).
⏩ Kết bạn Zalo để xem kho hàng và luôn cập nhật hàng mới nhất
---------------------
KHÔNG TIN ẢO - NHÀ THẬT HÌNH THẬT
Ms421"
363	NGỘP NGÂN HÀNG BÁN GẤP NHÀ QUẬN 10 GIÁ HỜI	3.12 tỷ	https://batdongsan.vn/ngop-ngan-hang-ban-gap-nha-quan-10-gia-hoi-r269148	32.0	3.0	2.0		"- Đường Lý Thái Tổ, phường 9, quận 10, TP.HCM
- Diện tích 4x8m2, 1 trệt 2 lầu, 3 phòng ngủ 2 toilet, DTSD: 96m2
- Vị trí đẹp, 5p ra quận 1, gần chợ Hồ Thị Kỷ, gần các trường Đại học (ĐH Kinh tế, Cao đẳng kinh tế,..), bệnh viện, quán ăn.
- Sổ hồng riêng chính chủ, công chứng ngay.
- Chủ để lại nội thất gồm 2 TV, 1 tủ lạnh, 3 giường ngủ.
- Giá cả có thể thương lượng với người thiện chí.
- Liên hệ chính chủ làm việc trực tiếp."
364	Biệt Thự Bùi Thiện Ngộ, Việt Hưng, đẹp full nội thất, 122m2x 4 tầng, mặt tiền: 6m, 20 tỷ.	20 tỷ	https://batdongsan.vn/biet-thu-bui-thien-ngo-viet-hung-dep-full-noi-that-122m2x-4-tang-mat-tien-6m-20-ty-r269147	122.0			Việt Hưng, Long Biên	"- Vị trí cực đẹp, đường trước nhà ô tô tránh, dừng đỗ thoải mái, gym, bể bơi ngay cạnh nhà, gần phố Ngô Gia Tự lên Nguyễn Văn Cừ.
- Nhà được thiết kế 4 tầng biệt thự nhà vườn thoáng trước sau vừa ở vừa kinh doanh Văn phòng.
+ Tầng 1 KHÁCH + BẾP
+ Tầng 2 +3: 4 ngủ+4 WC
+ Tầng 4 có 1 ngủ 1 thờ ,
- Nhà mình xây đã hoàn thiện xong tất cả rất đẹp. Chỉ việc về ở , thoáng
- Pháp lý: Sổ đỏ chính chủ, chờ khách hữu duyên.
- Liên hệ: 0965492571(xem nhà và tư vấn miễn phí)"
365	CHÍNH CHỦ BÁN NHÀ NHỎ XINH MỚI XÂY GẦN CHỢ BÀ CHIỂU - P.24 - BÌNH THẠNH	3.88 tỷ	https://batdongsan.vn/chinh-chu-ban-nha-nho-xinh-moi-xay-gan-cho-ba-chieu-p24-binh-thanh-r269143	35.0	2.0	3.0	Vị trí gần chợ Bà Chiểu	"???? CHÍNH CHỦ BÁN NHÀ NHỎ XINH MỚI XÂY GẦN CHỢ BÀ CHIỂU - P.24 - BÌNH THẠNH

???? Diện tích thực tế : 35m2 (3.5 x 10m)
???? Kết cấu: 1 trệt, 2 lầu, BTCT chắc chắn
???? Gồm 1 phòng khách, bếp, 2 phòng ngủ, 3 nhà vệ sinh
???? Hẻm sạch sẽ văn minh, sổ hồng riêng vuông vức
????????????Vị trí gần chợ Bà Chiểu, đường Nguyễn Thiện Thuật, giáp Lê Quang Định, gần Hàng Xanh, thuận tiện di chuyển.
???? Hoàn công đầy đủ, công chứng ngay
Cam kết thông tin thật 100%
???????????? Giá: 3 tỷ 880
Liên hệ 0373.506.056 (Ms Vi) xem nhà 24/7"
366	Bán nhà kiệt K222 Trần Cao Vân	1.85 tỷ	https://batdongsan.vn/ban-nha-kiet-k222-tran-cao-van-r269142	45.0	1.0	1.0	k222 TRAN CAO VAN	"Vị trí TTT/ phố, đông dân cư, gân chợ trường học thuận tiện đi lại
Hướng : Đông Bắc
Kết cấu nhà mê lửng đúc, 1 phòng khách, 1 phòng ngủ, 1 bếp, khu sinh hoạt chung.
Giá bán: 1ti850 có thương lượng (chính chủ)"
367	Bán nhà Hương Lộ 2, Bình Tân HXH, 38M2, 3 Tầng BTCT, 2PN, chỉ 2,7 tỷ TL	2.7 tỷ	https://batdongsan.vn/ban-nha-huong-lo-2-binh-tan-hxh-38m2-3-tang-btct-2pn-chi-27-ty-tl-r269139	38.0	2.0	2.0	689/ hương lộ 2, bình trị đông, bình tân	"+ Diện tích 3 x 12,5m. ô tô đỗ cửa.

+ Kết cấu nhà 3 tầng, 1 trệt, 1 lầu, 1 lững. 2 phòng ngủ, 2WC.

+ Vị trí gần mã lò, gần bệnh viện bình tân, và trường học các cấp,... xung quanh đầy đủ tiện ích.

+ Hẻm thông qua đất mới - bình trị đông và chiến lược, tiếp giáp với ngã tư bốn xã thuận tiện di chuyển khắp nẻo.

+ Sổ vuông vắn hoàn công đầy đủ.
====================================================================
== LH Nguyễn Tiền xem nhà trực tiếp, thương lượng giá cả làm việc chính chủ.
Miễn môi giới!"
368	Đường nhựa 8m thông. Lê Văn Quới. 64m2. 2 tầng. Cho thuê 8tr/th. Nhỉnh 3 Tỷ.	3.65 tỷ	https://batdongsan.vn/duong-nhua-8m-thong-le-van-quoi-64m2-2-tang-cho-thue-8trth-nhinh-3-ty-r269138	64.0				"+ Nhà 2 tầng cũ tiện xây mới: 64m2(4x16); khu vực dân trí; sổ vuông vức A4.
+ Đường bê tông nhựa 8M thông xe tải tránh nhau; tiện ở; cho thuê; kinh doanh. Hiện cho thuê 8tr/tháng.
+ Vị trí Lê Văn Quới gần ngã tư Bốn Xã; Giáp Tân Phú. Vào trung tâm Quận 10 thuận tiện.
+ Chủ gấp bán. Giá đã giảm 600 triệu."
369	NHÀ ĐẸP QUẬN 7 - CĂN GÓC 2 MẶT SIÊU ĐẸP - NHỈNH 3 TỶ	3.85 tỷ	https://batdongsan.vn/nha-dep-quan-7-can-goc-2-mat-sieu-dep-nhinh-3-ty-r269137	40.0			Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, TP. HCM	"✅Diện tích: 4x10m. hẻm trước nhà xe ba gác vào tới nơi
✅Kết cấu: 2 lầu , 2PN, 2WC
✅Tiện ích: Gần chợ, gần trường họ, gần siêu thị,...
Pháp lý: Sổ hồng riêng, mua bán sang tên công chứng ngay trong ngày"
370	Gò Vấp Lê Văn Thọ P11, HXH thông, vị trí kd, 68m2, 2 tầng chỉ 7.5 tỷ	7.5 tỷ	https://batdongsan.vn/go-vap-le-van-tho-p11-hxh-thong-vi-tri-kd-68m2-2-tang-chi-75-ty-r269136	68.0	2.0	2.0	Lê Văn Thọ	"MS 14123
* Vị trí: Lê Văn Thọ Phường 11 Gò Vấp. Gần chợ, siêu thị, trường học, công viên Làng Hoa v.v., dịch vụ tiện ích không thiếu thứ gì. Khu vực dân cư đông đúc, thuận tiện cho việc vừa ở vừa kết hợp kinh doanh, cho thuê.
* Đường trước nhà 6m chưa tính vỉa hè hai bên, thông nhiều ngả.
* Diện tích 68m2, 4.5m x 15m, 2 tầng BTCT.
* Sổ hồng hoàn công đủ."
371	Nhà mới Đường 26 tháng 3. Bình Tân. 56m2. 4x 14m. 2 tầng BTCT. 70tr/m2.	4.1 tỷ	https://batdongsan.vn/nha-moi-duong-26-thang-3-binh-tan-56m2-4x-14m-2-tang-btct-70trm2-r269135	56.0				"+ Nhà mới 2 tầng vào ở ngay, diện tích 4 x 14m, sổ vuông A4. Kết cấu 2 PN, ban công thoáng mát.
+ Hẻm 4m thông thoáng, 20m ra hẻm xe tải tránh, sát chợ, 5 phút ra đến AEON Tân Phú, thuận tiện đi chuyển vào các quận Trung tâm.
+ Pháp lý chuẩn, sổ đẹp công chứng nhanh."
372	Cần bán nhà Kiến Hưng Hà Đông 4,5 tầng - ô tô gửi - giảm 300tr giá rẻ	3.2 tỷ	https://batdongsan.vn/can-ban-nha-kien-hung-ha-dong-45-tang-o-to-gui-giam-300tr-gia-re-r269131	35.0			Quận Hà Đông, Hà Nội	"Cần bán nhà Kiến Hưng Hà Đông 4,5 tầng - ô tô gửi - giảm 300tr giá rẻ

- Diện tích 35m2, vuông vắn.
- Mới đẹp long lanh, thiết kế sang trọng hiện đại, xây dựng kiên cố chắc chắn.
- Khu vực dân cư đông, rất nhiều tiện ích. Gần chợ, trường học, giao thông thuận tiện về các hướng vành đai 3 trên cao, quốc lộ 6.
- Sổ đỏ công chứng ngay.
- Hỗ trợ vay vốn ngân hàng.

☎️☎️Liên hệ em Dương để xem nhà: 0914450004"
373	NHÀ MỚI SÀI ĐỒNG, LONG BIÊN, 70M X 4 TẦNG, MT 5.6M, NGÕ Ô TÔ, 5 TỶ NHỈNH	5.2 tỷ	https://batdongsan.vn/nha-moi-sai-dong-long-bien-70m-x-4-tang-mt-56m-ngo-o-to-5-ty-nhinh-r269129		4.0	4.0	Long Biên	"- Bán nhà trên phường Sài Đồng, Long Biên. Diện tích 70m, xây dựng 4 tầng mới, mặt tiền nhà rộng rần 6m cực đẹp đã hoàn thiện xong.
- Vị trí nhà nằm trên trục giao thông kết nối giữa Gia Lâm với Long Biên, khu vực đang được đầu tư hạ tầng đẹp của phường Sài Đồng, thừa hưởng hạ tầng kết nối của Vinhomes Riverside với Gia Lâm và các trục giao thông liên tỉnh như đường 5B, đường Nguyễn Văn Linh (đường 5 cũ) kế cận Thạch Bàn.
- Nhà mới đẹp diện tích cùng mặt tiền rộng, đủ công năng với 4 phòng ngủ và các phòng chức năng, tầng 1 có sân để xe, ngõ vào nhà là rộng ô tô đi thoải mái, nhà cách đường chính vài bước chân (10m).
- Nhà hai mặt ngõ ô tô đi lại thuận tiện, ô tô dừng đỗ ngày đêm cạnh nhà.
- Hiện tại nhà đã hoàn thiện xong để đón chủ mới.
- Sổ đỏ sẵn sàng sang tên.
LH: 0904.882258"
374	Bán gấp nhà Phố Trường Chinh Thanh Xuân 34m2x4 hơn 3 Tỷ	Thỏa thuận	https://batdongsan.vn/ban-gap-nha-pho-truong-chinh-thanh-xuan-34m2x4-hon-3-ty-r269127	34.0			Hà Nội	"+Nhà nằm tại trung tâm Ngã Tư Sở nút giao quan trong giữa Trường Chinh,Láng,Nguyễn Trãi,Tây Sơn,cách Tôn Thất Tùng 5p đi xe.
+Buổi sáng mở mắt, đi bộ 3 bước chân là một rừng quán ăn với đủ các món từ nước đến khô.Thêm vào đó là những tạp hóa,làm nail,sân bóng Thủy Lợi,...

+Nhà được thiết kế cho những hộ gia đình vừa và nhỏ,Có không gian sống yên tĩnh thích hợp cho những người lớn tuổi,
+Nhà có 4 tầng với 4 phòng ngủ 1 khách và 1 sân phơi , tất cả đều rất mới ,( nhà tone trắng)
thiết kế trẻ chung cặp đôi nào mà mới cưới thì tuyệt vời nhất full nội thất đến sẵn ở.
+Hàng xóm thân thiện ,sổ đỏ trao tay ,

Liên hệ/zalo : Văn anh 0373022620 , có thắc mắc đừng ngại nhấc máy alo em tư vấn free"
375	Nhà 1Trệt 2lầu, hẻm xe hơi đường số 2 Trường Thọ Thủ Đức, giá 5,6 tỷ	5.6 tỷ	https://batdongsan.vn/nha-1tret-2lau-hem-xe-hoi-duong-so-2-truong-tho-thu-duc-gia-56-ty-r269126	50.0			Đường Số 2, Phường Trường Thọ, Quận Thủ Đức, TP HCM	"Nhà 1Trệt 2lầu, hẻm xe hơi đường số 2 Trường Thọ Thủ Đức, giá 5,6 tỷ
Vị trí nhà đẹp, nhà có 1 phòng Thờ, 3 phòng ngủ, 4 toilet, sân phơi đồ.....
Oto vào tận cửa nhà, ra đường số 2 50m
Diện tích: 50 m² (5x10m)
Sổ hồng riêng , hoàn công đầy đủ.
Giá bán : 5,6 tỷ ( thương lượng )
Liên hệ : 0898 408 677 xem nhà, làm việc chính chủ"
376	Bán nhà HXH sát Đường Số 8 Phường 11 Gò Vấp, 64m2 5 tầng chỉ 8.8 tỷ	8.8 tỷ	https://batdongsan.vn/ban-nha-hxh-sat-duong-so-8-phuong-11-go-vap-64m2-5-tang-chi-88-ty-r269125	64.0	5.0		Đường Số 8	"MS 14023
* Vị trí: nhà HXH sát Đường Số 8 Phường 11 Gò Vấp, vài phút tới Công viên Làng Hoa, chợ Hạnh Thông Tây, siêu thị v.v
* Diện tích 64m2, ngang 4m dài 16m, 5 tầng BTCT gồm Trệt, lửng, 2 lầu, sân thượng với 5 phòng ngủ.
* Hẻm tráng nhựa rộng 5m.
* Khu vực không thiêu dịch vụ tiện ích.
* Sổ hồng hoàn công đủ."
377	BÁN NHÀ HXH LÊ VĂN QUỚI, BÌNH TÂN - 55M2 4 LẦU - NHÀ MỚI Ở NGAY - CHỈ 4 TỶ 35 TL	4.35 tỷ	https://batdongsan.vn/ban-nha-hxh-le-van-quoi-binh-tan-55m2-4-lau-nha-moi-o-ngay-chi-4-ty-35-tl-r269122	55.0	4.0	5.0	Lê Văn Qưới	"Mô tả:
???? Kết cấu: 1 trệt 2 lầu sân thượng, 4 phòng, 5wc.
???? Hẻm oto thông tứ phía.
???? Diện tích: 55m2 hoàn công đủ, nhà mới cáu cạnh ở ngay.
???? Vị trí đắc địa ngay Ngã 4 Xã, 2p đến Tân Phú, 5p đến Siêu Thị, các trường học...
???? Sổ hồng hoàn công đầy đủ, không bị quy hoạch, công chứng ngay.

???? Gọi em: 0354299320 Tú ( Zalo: Trần Anh Tú )"
378	Bán nhà MT Nguyễn Văn Tỏ 200m2 thổ cư (P.Long Bình Tân) chỉ 7,2 tỉ	7.2 tỷ	https://batdongsan.vn/ban-nha-mt-nguyen-van-to-200m2-tho-cu-plong-binh-tan-chi-72-ti-r269119	200.0	2.0			"Bán nhà MẶT TIỀN KINH DOANH P.Long Bình Tân, gần ngay UBND phường
- Diện tích: 200m2 (5 x 42). SHR thổ cư
- Vị trí: mặt tiền đường Nguyễn Văn Tỏ, con đường kinh doanh sầm uất.
- Bán kính 500m gần trường THCS Long Bình Tân, nhà thờ Bến Gỗ. Tiện ích đầy đủ
- Nhà gồm 2 phòng ngủ, WC, phòng khách, bếp, cửa hậu, cửa hông rất thông thoáng. Mặt tiền đang cho thuê dòng tiền ổn định"
