Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
chủ kẹt tiền cần bán gấp nhà mặt tiền quốc lộ 1a	5.5	https://batdongsan.vn/chu-ket-tien-can-ban-gap-nha-mat-tien-quoc-lo-1a-r256386	137.0				"nhà 1 trệt 2 lầu rất đẹp mới toanh - cần bán gấp
- mặt tiền quốc lộ 1a, hướng đi các tỉnh miền tây.
- diện tích: 5,5x25
- đã có sổ hồng
- đầu đủ các tiện ích xung quanh.
- giá: 5,5tỷ có chiết khấu cho anh chị em có thiện chí"	False	False	True	True	3.0	quốc lộ 1a	quốc lộ 1a	quốc lộ 1a	411.0
bán nhà mặt ngõ 93 vương thừa vũ lô góc mới xây chỉ 7.8 tỷ	7.8	https://batdongsan.vn/ban-nha-mat-ngo-93-vuong-thua-vu-lo-goc-moi-xay-chi-78-ty-r256380	45.0	5.0	4.8	Ngõ 93 Vương Thừa Vũ	"bán nhà mặt ngõ 93 vương thừa vũ lô góc mới xây chỉ 7.8 tỷ

chủ nhà hiện hơi khó khăn tài chính nên cần bán lại căn nhà ngõ 93 vương thừa vũ vừa mới xây xong không chút lỗi phong thủy nào, ngõ thông sang cù chính lan, tô vĩnh diện, nguyễn ngọc nại, khương trung.
-nhà lô góc thoáng sáng. trước nhà ngõ rộng thoáng, di chuyển 15m ra đến ô tô tránh
mô tả:
+ thiết kế: nhà xây khung cột chắc chắn, thoáng sáng. dt 45m2
* tầng 1: khách, bếp, wc.
* tầng 2,3,4: mỗi tầng 2 ngủ, wc.
* tầng 5: phòng thờ, sân phơi.
+ sổ đỏ: vuông vức, chính chủ, sẵn sàng giao dịch.
giá bán 7.8 tỷ, có thương lượng cho khách nhiệt tình
- mr. mạnh mặt ngõ- 0367549898"	True	False	False	False	5.0	ngõ 93 Vương Thừa Vũ	Ngõ 93 Vương Thừa Vũ	ngõ 93 Vương Thừa Vũ	225.0
khu vip đồng đen - hẻm 2 xe tải tránh nhau - 5 tầng kiên cố - vào ở ngay chỉ 8.1 tỷ	8.1	https://batdongsan.vn/khu-vip-dong-den-hem-2-xe-tai-tranh-nhau-5-tang-kien-co-vao-o-ngay-chi-81-ty-r256379	44.0	5.0			"khu vip đồng đen - hẻm 2 xe tải tránh nhau - 5 tầng kiên cố - vào ở ngay.

+ nhà chủ tự xây cực kỳ chắc chắn, chủ ở kỷ lưởng.
+ hẻm 7m to đùng 2 xe tải né nhau thoải mái, ô tô ngủ trong nhà.
+ 1 trệt 1 lững 2 lầu sân thượng, 5pn, 1 phòng thờ.
+ khu vip đồng đen tiện ích xung quanh gì cũng có.
+ sổ đẹp vuông vức, hoàn công đầy đủ."	True	False	True	False	5.0	khu vip đồng đen	khu vip đồng đen	khu vip đồng đen	220.0
3 tỷ 50 triệu - bán nhà - gần chợ - phước long b - quận 9 - hướng bắc.	3.05	https://batdongsan.vn/3-ty-50-trieu-ban-nha-gan-cho-phuoc-long-b-quan-9-huong-bac-r256378	35.0	2.0	2.0	đường Đỗ Xuân Hợp, phường Phước Long B, Quận 9	"3 tỷ 50 triệu - bán nhà - gần chợ - phước long b - quận 9 - hướng bắc.
nhà kết cấu btct, 1 triệt, 1 lầu, 2 pn, 2wc.
diện tích : 35.66m2
diện tích xây dựng : 50,42m2
nhà thích hợp cho đôi vợ chồng trẻ muốn an cư lạc nghiệp tại mảnh đất sài thành.
hiện tại nhà đang cho người quen thuê 8tr/ th.
tiện ích không thiếu thứ gì bán kính 500m là mk, trường đại học văn hóa, bệnh viên, siêu thị....cộng với tuyến metro suối tiền hoàn thành sắp hoàn thành thì đi đâu quá tiện lợi.
di chuyển đến sân bay tầm 20 phút, 15 phút là đến trung tâm q1.
pháp lý chuẩn, hoàn công đầy đủ, nói không với quy hoạch, công chứng trong ngày.
☎️☎️ ms giang 036 300 1478"	False	False	True	False	2.0	phước long b, Quận 9	đường Đỗ Xuân Hợp, phường Phước Long B, Quận 9	phước long b, Quận 9	70.0
bán nhà vạn kiếp, thượng lý, hồng bàng. hải phòng 1,65 tỷ	1.65	https://batdongsan.vn/ban-nha-van-kiep-thuong-ly-hong-bang-hai-phong-165-ty-r256376	46.0				"bán nhà vạn kiếp, thượng lý, hồng bàng. hải phòng 1,65 tỷ
gọi ngay nhật 077.222.1339

căn nhà có diện tích 46,2m2. mặt tiền 4,1m.
nhà 1,5 tầng cấu trúc phòng ngủ,1 vệ sinh. sân trước...
nhà nằm cách mặt đường chính chỉ 100m, ngõ rộng 2.5m xe tránh nhau dễ dàng, đặc biệt ngõ cao không qua lụt lội."	False	False	False	True	1.9	phố Vạn Kiếp, phường Thượng Lý, quận Hồng Bàng, Hải Phòng	phố Vạn Kiếp, phường Thượng Lý, quận Hồng Bàng, Hải Phòng	phố Vạn Kiếp, phường Thượng Lý, quận Hồng Bàng, Hải Phòng	87.39999999999999
bán nhà căn góc minh mạng đầy đủ nội thất gỗ giá 3,8 tỷ	3.8	https://batdongsan.vn/ban-nha-can-goc-minh-mang-day-du-noi-that-g-gia-38-ty-r256361	95.0	3.0	3.0		"bán nhà căn góc minh mạng đầy đủ nội thất gỗ giá 3,8 tỷ ????
- diện tích 95m2 ngang 6m
- đường oto thoải mái vào tận nơi
- nhà thiết kế hiện đại với công năng đầy đủ, 3 pn, 2wc, gara oto, ban công ...
- khu vực dân cư đông đúc, an ninh
???? giá bán 3,8 tỷ ( thương lượng chính chủ )
———————————————————-
☎️ hotline/zalo : 0799191152 gặp em văn để sở hữu sản phẩm đẹp trung tâm thành phố"	True	False	False	False	1.0	Cách Mạng Minh Mạng	Cách Mạng Minh Mạng	Cách Mạng Minh Mạng	95.0
đón tết! bán nhà tam trinh 48m5t oto tránh, nhà đẹp giá rẻ khó tin, lh ngay 097xxx	3.99	https://batdongsan.vn/don-tet-ban-nha-tam-trinh-48m5t-oto-tranh-nha-dep-gia-re-kho-tin-lh-ngay-097xxx-r256360	48.0				"ngõ thông - đường oto tránh - nhà đẹp - giá rẻ - ở thích
chủ mót bán giảm giá chào liên tục, tìm khách thiện trí chốt giá tốt.
+ nhà nằm khu trung tâm sầm uất, gần trường c1,c2 yên sở, mega, điện máy xanh chỉ vài bước chân, hồ yên sở chưa đến 5p, tiện ích bạt ngàn.
+ nhà mặt ngõ ôtô tránh, ôtô đỗ ngày đêm, cổng riêng kia morning đỗ trong cổng thoải mái, cổng thoáng để nhiều xe.
+ nhà đẹp, như mới, khách chỉ việc xách vali về ở.
+ sổ đỏ chính chủ, pháp lý chuẩn.
+ giá: 3.99 tỷ ( có tl )
tư vấn mua bán bđs hoàng mai: gọi ngay hiếu 0975596463"	True	False	True	False	1.4	đường Tam Trinh, Quận Hoàng Mai	đường Tam Trinh, Quận Hoàng Mai	đường Tam Trinh, Quận Hoàng Mai	67.19999999999999
cần bán nhà đẹp - mới xây - dt: 67m2 - 5 phòng ngủ tại lữ gia - phường 9 - tp. đà lạt	4.55	https://batdongsan.vn/can-ban-nha-dep-moi-xay-dt-67m2-5-phong-ngu-tai-lu-gia-phuong-9-tp-da-lat-r256355	67.0	5.0	5.0	Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng	"???? chủ cần bán gấp căn nhà mới hoàn thiện còn thơm mùi sơn tại phường 9 - tp.đà lạt - giá bán chỉ 4 tỷ 550 ????
----------------------------------------------------
+ vị trí: phường 9, tp. đà lạt
+ diện tích: 67m2
+ pháp lý: sổ xay dựng, mua bán công chứng sang tên nhanh gọn
+ kết cấu: nhà gồm 1 hầm 1 trệt 1 lầu. gồm có 1 phòng khách, 1 bếp, 5 phòng ngủ, 5wc
+ sân đậu ô tô
+ hiện tại đang kinh doanh cho thuê nguyên căn
???????????? giá bán: 4 tỷ 550 (còn thương lượng) ????????????"	True	False	False	False	3.0	Lữ Gia, Phường 9, Thành phố Đà Lạt	Đường Lữ Gia, Phường 9, TP Đà Lạt, Lâm Đồng	Lữ Gia, Phường 9, Thành phố Đà Lạt	201.0
hxh 8m vũ huy tấn 4x12 lầu 6.7 tỷ p3 bình thạnh	6.7	https://batdongsan.vn/hxh-8m-vu-huy-tan-4x12-lau-67-ty-p3-binh-thanh-r256354	48.0	4.0	3.0		"vũ huy tấn _đinh tiên hoàng - nhà lô góc - hẻm kinh doanh  đa nghành

hxh 8m vũ huy tấn 4x12 lầu 6.7 tỷ p3  bình thạnh
+ 1 trệt, 2 lầu, 4pn 3wc, hẻm 8m 6,7 tỷ
+ khu vực sầm uất, gần phố ẩm thực phan xích long, bà chiểu, đakao, phan đăng lưu..
+ nhà phù hợp với khách kd,hay cho thuê
+ sổ hồng riêng, pháp lý chuẩn, sổ ở nhà"	False	False	True	False	3.0	đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh	đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh	đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh	144.0
bán nhà phố giá rẻ chỉ 1,4 tỷ hậu giang	1.4	https://batdongsan.vn/ban-nha-pho-gia-re-chi-14-ty-hau-giang-r256353	90.0	2.0	2.0	-- Đường / Phố --, -- Dự án --	"⛔cần bán gấp tại cái tắc - hậu giang _ giá chỉ 1,4tỷ
???? hướng: tây bắc
????diện tích sử dụng: 140m2
????giao thông đi lại thuận lợi. nằm trên quốc lộ 1a
????tiện ích xung quanh đầy đủ: trường học , bệnh viện, chợ long thạnh, chợ cái tắc .. trong bán kính 2km
????lộ giới: 12m
????nhà 1 trệt 1 lầu: 2 phòng ngủ, 2 wc..
????sổ hồng riêng
???? giá: 1,4 tỷ
liên hệ: 0357400743 ( cẩm tiên)"	False	False	True	False	2.0	phố Cái Tắc, Hậu Giang	-- Đường / Phố --, -- Dự án --	phố Cái Tắc, Hậu Giang	180.0
hxh đinh tiên hoàng 4x12 6.3 tỷ p1 bình thạnh	6.3	https://batdongsan.vn/hxh-dinh-tien-hoang-4x12-63-ty-p1-binh-thanh-r256351	48.0	3.0	3.0		"hẻm thông, xe hơi đỗ,hẻm sạch sẽ, an ninh dân trí tốt

2 lầu hxh đinh tiên hoàng 4x12 6.3 tỷ p1 bình thạnh
+ nhà đúc btct 3pn,3wc kiên cố
+ hẻm nhựa thông tứ tung, xe hơi đỗ sát nhà, gần chợ bà chiều, ubnd quận...
+ hẻm lớn gần q1, tiện di chuyển"	True	False	True	False	2.2	hẻm Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh	hẻm Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh	hẻm Đinh Tiên Hoàng, Phường 1, Quận Bình Thạnh	105.60000000000001
nhà ngay nhà thờ bến hải, 4.2 tỷ, chưa qua đầu tư, hẻm thông.	4.2	https://batdongsan.vn/nha-ngay-nha-tho-ben-hai-42-ty-chua-qua-dau-tu-hem-thong-r256344	50.0	2.0	1.0	nhà Dương Quảng Hàm, Phường 5, Gò Vấp	"nhà dương quảng hàm, phường 5, gò vấp
mô tả:
+ diện tích chuẩn: 4 m x 12.5m
+ nhà trệt lửng, 2 phòng ngủ, 1 wc
+ chưa qua đầu tư.
+ hẻm ba gác, cách hẻm xe hơi 30m
+ ngay sau lưng emart, nhà thờ bến hải.
mọi chi tiết xin liên hệ : duyên 0908.638.007"	True	False	True	False	1.6	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp	nhà Dương Quảng Hàm, Phường 5, Gò Vấp	đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp	80.0
nhà vườn 960m2, đường bê tông 5m, gần cầu trắng, p.an thạnh, thuận an, vị trí trung tâm	15.84	https://batdongsan.vn/nha-vuon-960m2-duong-be-tong-5m-gan-cau-trang-pan-thanh-thuan-an-vi-tri-trung-tam-r256343	960.0				"bán lô đất 1/ đường an thạnh 10, phường an thạnh, thuận an, bd
- dt: 14x66m nở hậu 15m = 960m2 thổ cư 245m2
- trên đất hiện có căn nhà cấp 4 rộng rãi, sân lát gạch, và 1 vườn măng cụt nguyên sinh mát mẽ.
- đường bê tông trước đất 5m, xe tải 5 tấn đi ok

vị trí: cách đường an thạnh 10 đúng 70m, từ đường cmt8 vào 700m, cách cầu trắng 750m.

giá bán: 16,5tr/m² - còn tl
lh: nghĩa 0839.186.168 (gc) ????
bđs hiếu nghĩa, nhận ký gửi bđs khu vực bình dương"	False	False	False	False	1.0	đường An Thạnh 10, Phường An Thạnh, Thuận An, Bình Dương	đường An Thạnh 10, Phường An Thạnh, Thuận An, Bình Dương	đường An Thạnh 10, Phường An Thạnh, Thuận An, Bình Dương	960.0
77m2 - 5x15.5 - bán nhà đường đỗ xuân hợp - phước long b - quận 9	4.65	https://batdongsan.vn/77m2-5x155-ban-nha-duong-do-xuan-hop-phuoc-long-b-quan-9-r256331	77.0	2.0	2.0	đường 385 , Đỗ Xuân Hợp, phường Phước Long B, Quận 9, Thành Phố Thủ Đức.	"77m2 - 5x15.5 - bán nhà đường đỗ xuân hợp - phước long b - quận 9
bán nhà 2 tầng đường 385 - gần đỗ xuân hợp - phường phước long b - quận 9
diện tích: 77m2 , ngang 5 dài 15m5.
giá : 4 tỷ 650 triệu.
kết cấu: 2 tầng, phòng khách, 2 phòng ngủ, 2 wc.
sân đậu xe thoải mái, có 1 phòng ngủ tầng trệt thuận tiện cho người lớn tuổi.
hẻm thông nhiều hướng 185, 339, 359., …đỗ xuân hợp.
gần chợ, tiện tích đầy đủ.
☎️☎️ ms giang 036 300 1478"	True	False	True	False	2.0	đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9	đường 385 , Đỗ Xuân Hợp, phường Phước Long B, Quận 9, Thành Phố Thủ Đức.	đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9	154.0
chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 361 bến bình đông phường 15 quận 8 giá rẻ	2.15	https://batdongsan.vn/chu-nha-gui-ban-nha-gap-de-dinh-cu-nuoc-ngoai-gia-re-mat-tien-hem-361-ben-binh-dong-phuong-15-quan-8-gia-re-r256327	48.0	4.0	3.0	hẻm 361 Bến Bình Đông phường 15 quận 8	"chủ nhà gửi bán nhà gấp để định cư nước ngoài giá rẻ mặt tiền hẻm 361 bến bình đông phường 15 quận 8 giá rẻ
- diện tích 4×12 (48m2)
- thiết kế nhà hiện đại sang trọng kết cấu 1 trệt 2 lầu gồm 1 phòng khách, 1 bếp, 4 phòng khách, 3 nhà vệ sinh
- hẻm thông với hẻm hẻm 28 lương văn can
- gần với phòng khám bác sỹ trần nam trung , gần với nhà may tâm , gần với công ty tmdv xây dựng cơ khí
- cách mặt tiền đường lương văn can tầm 400m
- nằm gần chợ ,xung quanh kinh doanh buôn bán sầm uất có các dịch vụ tiện ích xung quanh như của hàng tện lợi, gần bách hóa xanh , các của hàng buôn bán thời trang và các dịch vụ chăm sóc sức khỏe và làm đẹp
- khu vực xung quanh cao ráo không lo ngập lụt trong mùa mưa, an ninh dân trí cao
- sổ hồng riêng bao hồ sơ pháp lý sang tên chuyển nhượng trong ngày
- giá 2.150 tỷ"	False	False	True	False	2.4	hẻm 361 Bến Bình Đông, Phường 15, Quận 8	hẻm 361 Bến Bình Đông phường 15 quận 8	hẻm 361 Bến Bình Đông, Phường 15, Quận 8	115.19999999999999
bán nhà phân lô lạc long quân,ô tô,gần phố,nhà đẹp ở ngay,45m2x5t,giá 4.75 tỷ 0969945393	4.75	https://batdongsan.vn/ban-nha-phan-lo-lac-long-quano-togan-phonha-dep-o-ngay45m2x5tgia-475-ty-0969945393-r256324	45.0	4.0			"+ vị trí nhà rất đẹp, cách ba bước chân ra chợ, ra ngõ ô tô tránh. an ninh, dân trí hàng xóm xung quanh văn minh, lịch sự, thân thiện. ngõ 3 gác, gần hồ tây, 50m ra nhà văn hoá phường (trông giữ xe ngày đêm).
thiết kế :
+ tầng 1 : phòng khách+ bếp + để 5-6xe + wc
+ tầng 2 : 3 phòng ngủ + 1 wc
+ tầng 3: 2 phòng ngủ
+ tầng 4 : phòng thờ + sân phơi
- sổ đỏ vuông vắn,sẵn sàng giao dịch.
- liên hệ a tuyên 0969945393 (miễn trung gian)"	True	False	True	False	4.0	phân lô Lạc Long, Quận	phân lô Lạc Long, Quận	phân lô Lạc Long, Quận	180.0
bán nhà 1t2l thổ cư đường ô tô 50m2 (p. tân vạn) chỉ 2,990 tỉ	2.99	https://batdongsan.vn/ban-nha-1t2l-tho-cu-duong-o-to-50m2-p-tan-van-chi-2990-ti-r256322	50.0	3.0	3.0		"???????? bán nhà 1 trệt 1 lửng 1 lầu shr thổ cư đường ô tô 50m2 (p. tân vạn)
+ vị trí: gần sân banh tân vạn ,cách đường bùi hữu nghĩa khoảng 200m
- nhà 1 trệt 1 lửng 1 lầu thiết kế hiện đại gồm:1 phòng khách, 3 phòng ngủ, 3 wc,nhà bếp. đường hai ô tô né nhau chạy thoải mái
- diện tích: 5x10m (50m2)
- sổ hồng riêng thổ cư 100%"	True	False	False	False	3.0	đường Tân Vạn, Phường Tân Vạn	đường Tân Vạn, Phường Tân Vạn	đường Tân Vạn, Phường Tân Vạn	150.0
chính chủ cần bán nhà hậu giang 40m2 1.72 tỷ, q.6	1.72	https://batdongsan.vn/chinh-chu-can-ban-nha-hau-giang-40m2-172-ty-q6-r256321	40.0				"chính chủ cần bán nhà hẻm 681 đường hậu giang, phường 11, quận 6
dt: 40m2 (ngang 4m, dài 10m)
kết cấu: 1t1l, 2pn, 2wc
bán kinh 2km xung quanh nhà: cây xăng, nhà thuốc, trường mầm non, nhiều công ty, văn phòng,…
hẻm rộng rãi, xe hơi ra vào thoải mái
sổ hồng riêng, chính chủ
giá: 1.72 tỷ"	True	False	True	False	2.0	đường Hậu Giang, Phường 11, Quận 6	đường Hậu Giang, Phường 11, Quận 6	đường Hậu Giang, Phường 11, Quận 6	80.0
bán gấp nhà hẻm đoàn văn bơ 38.5m2 1.7 tỷ, q.4	1.7	https://batdongsan.vn/ban-gap-nha-hem-doan-van-bo-385m2-17-ty-q4-r256319	38.0				"bán gấp nhà hẻm 576 đường đoàn văn bơ, phường 14, quận 4
dt: 38.5m2 (ngang 3.5m, dài 11m)
kết cấu nhà: 1 trệt 1 lầu, 2pn, 2wc
nhà gần bách hóa xanh, nhà thuốc pharmacity, chùa phước duyên, nhiều công ty văn phòng, quán ăn,…
hẻm rộng, sạch sẽ, khu vực đông dân, an ninh
sổ hồng riêng, chính chủ
giá: 1.7 tỷ"	False	False	False	False	2.0	đường Đoàn Văn Bơ, Phường 14, Quận 4	đường Đoàn Văn Bơ, Phường 14, Quận 4	đường Đoàn Văn Bơ, Phường 14, Quận 4	76.0
bán nhà hùng vương, hồng bàng 1,9 tỷ	1.9	https://batdongsan.vn/ban-nha-hung-vuong-hong-bang-19-ty-r256316	47.0				"bán nhà hùng vương, hồng bàng 1,9 tỷ
gọi ngay nhật 077.222.1339

bán nhà 3 tầng, diện tích 46.5m
bìa chính chủ. hướng đông bắc
hùng vương, hồng bàng, hải phòng
☆nhà thiết kế phòng khách, 3pn,bếp, 3wc
mặt tiền rộng 4m thoáng mát
ngõ 3.3m oto đỗ cửa thoải mái , nằm trong khu dân cư yên tĩnh ngõ xóm thân thiện.
☆nhiều tiện ích xung quanh: nhà hàng, khu vui chơi, công viên, siêu thị, chợ, bệnh viện, trường học các cấp...
☆vị trí ngay gần khu đông dân cư sầm uất.
vài phút ra vin45tầng,hoànghuy 37tầng,bến xe,ga thượng lý, giao thông đi lại thuận tiện."	True	False	True	True	3.0	đường Hùng Vương, Hồng Bàng, Hải Phòng	đường Hùng Vương, Hồng Bàng, Hải Phòng	đường Hùng Vương, Hồng Bàng, Hải Phòng	141.0
cần bán nhà 33m2 nguyễn sỹ sách giá 1.65 tỷ, tân bình	1.65	https://batdongsan.vn/can-ban-nha-33m2-nguyen-sy-sach-gia-165-ty-tan-binh-r256315	33.0				"cần bán nhà hẻm 52 đường nguyễn sỹ sách, phường 15, tân bình
dt: 33m2 (ngang 3m, dài 11m)
thiết kế nhà 1 trệt 1 lầu, 2 phòng ngủ, 2 wc
bán kính 1km xung quanh nhà: chợ tân trụ, winmart+, bách hóa xanh, nhiều công ty, quán ăn,…
hẻm rộng rãi, xe hơi ra vào thoải mái
sổ hồng riêng, chính chủ, sang tên công chứng trong ngày
giá: 1.65 tỷ"	True	False	True	False	2.0	đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình	đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình	đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình	66.0
