	Address1	Latitude	Longitude
1193	Hà Nội	210.277.644	1.058.341.598
1194	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1195	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1196	Hà Nội	210.277.644	1.058.341.598
1197	đường số 55		
1198	Cư Xá Vĩnh Hội, Phường 9, Quận 4	107.611.614	1.066.998.016
1199	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1200	đương Phạm van chiêu p8 quận gò vấp	108.501.221	1.066.524.088
1201	Đo Nha, Nam Từ Liêm	210.034.608	1.057.703.287
1202	866 Ngô Quyền		
1203	Vạn Phúc, Hà Đông	209.786.876	105.771.796
1204	Vạn Phúc, Hà Đông	209.786.876	105.771.796
1205	Nguyễn Trãi, Hà Đông, HN	209.699.557	1.057.798.664
1206	Nguyễn Trãi, Hà Đông, HN	209.699.557	1.057.798.664
1207	Thụy Khuê, Tây Hồ	21.046.133	1.058.246.266
1208	La Khê, Hà Đông	209.724.114	1.057.615.252
1209	Thạch Lam Phú Thạnh Tân Phú, Chọn dự án	107.780.407	1.066.274.906
1210	328/52 Nguyễn Thị Minh Khai, Tân Đông Hiệp, Dĩ An, Bình Dương	109.217.649	1.067.546.231
1211	Đường Số 4		
1212	ngõ Thịnh Hào, Tôn Đức Thắng, Đống Đa	210.234.395	1.058.321.304
1213	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1214	đường Phan Văn Trị, Nơ Trang Long, Phạm Văn Đồng	108.111.789	1.066.954.879
1215	Hà Đông Hà Nội	20.955.835	1.057.563.658
1216	Hẻm 80 Ngô Chí Quốc, Phường Bình Chiểu TP.Thủ Đức	108.792.052	1.067.262.541
1217	Quận 1	107.756.587	1.067.004.238
1218	đường số 39, Phường Tân Quy, Quận 7	10.743.915	1.067.136.826
1219	Đường Tôn Thất Thuyết, Phường 3, Quận 4, TP. HCM	107.530.404	1.066.995.887
1220	Hà Nội	210.277.644	1.058.341.598
1221	Biên Hòa	109.574.128	1.068.426.871
1222	Hà Nội	210.277.644	1.058.341.598
1223	thạnh phú	99.481.665	10.650.538
1224	71/43		
1225	đường Võ Liêm Sơn, Phường 4, Quận 8	107.370.879	1.066.755.807
1226	đường Phạm Hùng, Phường 4, Quận 8	107.410.286	1.066.689.351
1227	Liên Kề 885 Tam Trinh	209.761.685	1.058.686.692
1228	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1229	Đồng Khởi, Phường ?, Quận ?	107.761.225	1.067.030.267
1230	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1231	Sát mặt tiền, Quận Bình Tân	107.652.581	1.066.038.535
1232	Tứ Liên, Tứ Liên, Tây Hồ, Hà Nội,	210.642.931	1.058.340.365
1233	Văn Quán, Hà Đông	209.796.446	1.057.923.394
1234	Phú La, Hà Đông	209.560.561	1.057.659.269
1235	Phố Ba Đình	210.337.815	1.058.140.539
1236	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1237	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1238	Tây Sơn, Đống Đa	210.082.189	1.058.237.382
1239	phố Tây Sơn, đường Đống Đa, Quận Đống Đa	210.180.725	1.058.299.495
1240	Đường Hiệp Bình, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.454.029	1.067.261.562
1241	Nguyễn Hiền		
1242	Đường Số 19		
1243	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1244	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	222.497.168	1.039.608.091
1245	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	222.497.168	1.039.608.091
1246	Nguyễn Tư Giản, Phường 12, Quận Gò Vấp	108.326.748	1.066.385.553
1247	Võ thị sáu, phú đông, nhơn trạch, đồng nai	107.157.588	1.068.107.613
1248			
1249	đường số, Quận 4	107.578.263	1.067.012.968
1250	quận 12 - tphcm	108.671.531	1.066.413.322
1251	Gia Lâm	210.105.208	105.952.941
1252	Nguyễn Quý Yêm, An Lạc, Bình Tân	107.299.144	1.066.183.388
1253	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1254	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1255	Cổ Bi- Gia Lâm	210.303.618	1.059.433.771
1256	Yên Hoa, Yên Phụ, Tây Hồ, Hà Nội	210.530.282	1.058.365.792
1257	Võng Thị, Bưởi, Tây Hồ, Hà Nội	210.516.835	1.058.112.908
1258	388 Đường Lê Duẩn, tt Tân Sơn, Ninh Sơn, Ninh Thuận	117.776.239	108.783.137
1259	La Khê, Hà Đông	209.724.114	1.057.615.252
1260	Khu đô thị HUD Sơn Tây - Phường Quang Trung - Sơn Tây - Hà Nội	211.306.498	1.055.052.484
1261	Hồ Đầm Tranh, Cự Khối, Long Biên, Hà Nội	210.081.317	1.059.099.576
1262	Đường Lê Văn Chí, Phường Linh Trung, Quận Thủ Đức, TP HCM	108.587.761	1.067.777.126
1263	hẻm thông 12m, gần bệnh viện, trường học	108.512.667	1.066.692.118
1264	Đồng Văn Cống, Quận Thủ Đức	107.758.992	1.067.599.925
1265	Thanh Bình, Mỗ Lao, Hà Đông, Hà Nội, -Dự án-	209.823.818	1.057.780.339
1266	Đường Phạm Cự Lượng, An Hải Đông, Sơn Trà, Đà Nẵng	160.632.113	1.082.353.631
1267	Đường số 7	107.518.612	1.066.087.884
1268	đường Nguyễn Hữu Thọ, Quận Hải Châu, Đà Nẵng	160.393.506	1.082.103.739
1269	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1270	Đường Phạm Văn Trị, Phường 11, Quận Bình Thạnh	108.159.197	1.066.952.001
1271	đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh	108.122.833	1.066.852.567
1272	Phố Hoàng Hoa Thám, Vĩnh Phúc, Quận Ba Đình	210.457.791	1.058.115.146
1273	phường 11, quận Bình Thạnh	108.180.045	1.066.954.544
1274	Sở Dầu, Hồng Bàng, Hải Phòng	208.683.599	1.066.556.575
1275	Khu TĐC Trâu Quỳ	210.078.386	1.059.376.756
1276	duong thị mười	1.086.726	1.066.353.244
1277	Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh	107.933.763	1.067.182.627
1278	Phạm Văn Chiêu	108.501.221	1.066.524.088
1279	Phúc Lợi, Long Biên, Hà Nội	210.437.208	1.059.259.271
1280	Phúc Lợi, Long Biên, Hà Nội	210.437.208	1.059.259.271
1281	đường Trần Anh Tông, phường 8, TP. Đà Lạt	119.665.885	1.084.568.813
1282	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1283	Lê Đình Cẩn, Tân Tạo, Bình Tân	107.595.829	106.599.273
1284	HIỆP THÀNH	108.825.023	1.066.379.724
1285	Đường 19/5, Văn Quán Hà Đông	209.757.396	10.578.937
1286	Khu đô thị HUD Sơn Tây - Phường Quang Trung - Sơn Tây - Hà Nội	211.306.498	1.055.052.484
1287	đường Điện Biên Phủ, phưởng Phan Si Păng, thị xã Sa Pa	222.497.168	1.039.608.091
1288	Long Biên	210.186.765	105.884.813
1289	đường NB Cao Lỗ, Phường 4, Quận 8	107.397.268	1.066.781.846
1290	Sapa, Lào Cai	223.363.608	1.038.437.852
1291	Quốc Lộ 1 A, Bình Hưng Hòa B, Bình Tân	16.394.065	107.570.791
1292	Lạc Long Quân, P.8, Tân Bình	107.843.279	1.066.509.334
1293	Mặt Tiền Nguyễn Văn Lạc	107.940.445	1.067.095.736
1294	Mặt Tiền Nguyễn Văn Lạc	107.940.445	1.067.095.736
1295	đường Đoàn Thị Điểm, TP. Đà Lạt	119.384.313	1.084.321.072
1296	Thanh Xuân		
1297	Từ Liêm	210.034.608	1.057.703.287
1298	Thanh Xuân		
1299	Thanh Xuân		
1300	đường Lê Quang Định, Phường 11, Quận Bình Thạnh	108.141.242	106.689.718
1301	Hẻm 6m, Lê Văn Thọ, Phường 9, Quận Gò Vấp	108.471.475	106.656.462
1302	Hòa Hảo, Quận 10	107.614.791	1.066.667.421
1303	Đường Lý Thái Tổ, Phường 9, Quận 10, TP. HCM	107.678.082	1.066.710.507
1304	Đường Số 14, Phường Linh Chiểu, Quận Thủ Đức, TP HCM	108.543.969	1.067.567.892
1305	Nguyễn Văn Khối	108.429.616	1.066.529.357
1306	397 Quang Trung, Phường 12, Quận Gò Vấp	108.363.491	1.066.421.413
1307	Tỉnh Lộ 10, Lê Đình Cận, Quận Bình Tân	107.579.895	1.066.065.738
1308	Tỉnh Lộ 10, Quận 6	107.480.929	1.066.352.362
1309	Đường số 38 hiệp bình chánh thủ đức,	108.424.872	1.067.344.933
1310	Kha Vạn Cân, Hiệp Bình Chánh, Tp. Thủ Đức	108.315.251	1.067.250.541
1311	Hẻm đường Hoàng Hoa Thám, Phường 5, Quận Phú Nhuận	108.106.884	1.066.863.984
1312	đường bùi đình túy, phường 24, bình thạnh, tphcm	108.078.584	1.067.040.297
1313	Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh	107.981.379	106.710.916
1314	Lạc Long Quân, Phường 10, Quận Tân Bình	107.808.805	1.066.500.274
1315	246/22		
1316	441		
1317	Quang Trung, Quận Gò Vấp	108.372.182	1.066.554.915
1318	Đường Liên Phường, Phường Phú Hữu, Q9	108.048.107	106.792.446
1319	Phạm Văn Đồng		
1320	HXH giáp Hòa Bình, Quận Tân Phú	107.701.883	1.066.319.717
1321	Hà Nội	210.277.644	1.058.341.598
1322	Hà Nội	210.277.644	1.058.341.598
1323	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1324	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1325	Tứ Hải, Tân Bình	107.841.515	1.066.574.376
1326	Lạc Long Quân, P.11, Tân Bình	107.868.375	1.066.500.622
1327	Nguyễn Hữu Thọ, Long Kiển, Nhà Bè, Tp.HCM	106.952.642	106.704.874
1328	Bàu Cát Phường 12 tân Bình	107.910.616	1.066.454.997
1329	đường Dạ Nam, Phường 2, Quận 8	107.500.271	1.066.840.405
1330	Sài Đồng, Long Biên	210.348.453	1.059.127.108
1331	võ văn ngân linh chiểu thủ đức	108.507.175	1.067.644.224
1332	võ văn ngân linh chiểu thủ đức	108.507.175	1.067.644.224
1333	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1334	Cầu Giấy, Yên Hòa	210.218.044	105.790.872
1335	ql9 giao nhau với nguyễn du		
1336	Hào Nam, Đống Đa	210.252.222	1.058.272.153
1337	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1338	Hùng Vương, District unknown, Huế	164.613.182	1.075.971.459
1339	đường Chánh Hưng, Phường 9, Quận 8	107.445.155	1.066.688.354
1340	đường Tám Danh, Phường 4, Quận 8	107.396.113	1.066.713.371
1341	Lê Quang Định, Bình Thạnh	108.107.331	1.066.921.173
1342	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1343	đường Âu Cơ	210.702.149	1.058.262.501
1344	đường Quang Trung, Phường P10, Quận Gò Vấp	108.297.201	1.066.712.159
1345	Xô Viết Nghệ Tĩnh, Điện Biên Phủ, Trường Sa, Nguyễn Hữu Cảnh	214.063.898	1.030.321.549
1346	Đường Số 25, Phường Hiệp Bình Chánh Quận Thủ Đức, TP HCM	108.314.814	1.067.277.906
1347	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1348	Hẻm xe hơi Thoại Ngọc Hầu, CV Đầm Sen	107.660.903	1.066.418.941
1349	Thoại Ngọc Hầu, CV Đầm Sen	107.660.903	1.066.418.941
1350	Phường Trung Hưng - Tx Sơn Tây - Hà Nội	211.313.193	1.055.049.436
1351	Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình	107.836.014	1.066.474.124
1352	Thoại Ngọc Hầu Phú Thạnh Tân Phú	107.776.033	1.066.286.225
1353	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1354	Phố Vọng	209.965.964	1.058.427.935
1355	tân phước khánh 32	110.028.099	1.067.385.562
1356	tân phước khánh 32	110.028.099	1.067.385.562
1357	An Đông, TP Huế	164.591.117	107.607.571
1358	KDC Phú Chili, P.Hiệp Hòa		
1359	đường Quang Trung, Phường 8, Quận Gò Vấp	108.388.835	1.066.488.544
1360	Lê Thúc Hoạch Phú Thọ Hòa Tân Phú	107.875.324	106.622.411
1361	Phan Đăng Lưu, Phường 1, Phú Nhuận	108.008.563	1.066.821.518
1362	Sau chợ		
1363	Đường Nguyễn Thị Nhung, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	108.444.043	1.067.089.537
1364	đường Nguyễn Chí Thanh, KP12, Dương Đông, Phú Quốc, Kiên Giang	10.220.027	1.039.794.999
1365	Thanh Xuân, Hà Nội,	209.959.819	1.058.097.244
1366	Văn Cao, Ngô Quyền, Hải Phòng	208.361.011	1.067.011.455
1367	Văn Cao, Ngô Quyền, Hải Phòng	208.361.011	1.067.011.455
1368	na		
1369	Tô Hiệu, Hà Đông	209.675.124	1.057.784.606
1370	Đường Tô Hiệu, Hà Đông	209.675.124	1.057.784.606
1371	hẻm 1 sẹt, Phường 2, Quận 8	107.457.311	1.066.879.557
1372	Thích Quảng Đức, Phường 4, Quận Phú Nhuận	108.060.643	1.066.813.234
1373	đường Hoàng Sa, Phường Tân Định, Quận 1	107.953.364	1.066.900.013
1374	Cam Lộ, Hùng Vương, Hồng Bàng, Hải Phòng	208.717.109	1.066.364.987
1375	đường Nguyễn Xí, Phường 26, Quận Bình Thạnh	10.815.315	106.707.746
1376	đường Nguyễn Xí, Phường 26, Quận Bình Thạnh	10.815.315	106.707.746
1377	Võ Chí Công, Cầu Giấy	210.501.204	1.058.046.798
1378	Vũ Trọng Khánh Hà Đông	209.833.012	1.057.824.732
1379	Kiên Thành	10.512.995	1.054.126.652
1380	Phường Tân Thới Nhất, Quận 12, TP. HCM	108.292.885	1.066.143.944
1381	Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội	21.074.165	1.058.239.732
1382	Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội	21.074.165	1.058.239.732
1383	Văn Quán, Hà Đông	209.796.446	1.057.923.394
1384	Vạn Phúc, Hà Đông	209.786.876	105.771.796
1385	Nơ Trang Long, Phạm Văn Đồng, Phường 13, Quận Bình Thạnh	108.212.256	1.067.056.004
1386	Hẻm 238 đường Lê Thị Hoa - Phường Bình Chiểu - TP.Thủ Đức	108.758.714	1.067.475.988
1387	khu phân lô An Lạc, Sở Dầu, Hồng Bàng, Hải Phòng	208.660.716	10.665.439
1388	 cesty Lê Thanh Nghị		
1389	Phường Mễ Trì, Quận Nam Từ Liêm, TP HN	210.055.267	1.057.791.327
1390	đường Nguyễn Văn Lượng, Phường Gò Vấp	108.386.215	106.673.832
1391	Quận 2, Hồ Chí Minh	107.935.216	1.067.308.195
1392	Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, TP HCM	108.505.432	1.067.193.752
1393	đường Lê Đức Thọ, Phường 6, Quận Gò Vấp	108.374.106	1.066.806.374
1394	Lê Đức Thọ, Phường 6, Quận Gò Vấp	108.374.106	1.066.806.374
1395	Hẻm Ô Tô Tránh, Gò Vấp	108.386.779	1.066.652.904
1396	Nguyễn Văn Khối	108.429.616	1.066.529.357
1397	phường Mễ Trì, Quận Nam Từ Liêm,TP HÀ NỘI	210.055.267	1.057.791.327
1398	Thanh Bình Mỗ Lao Hà Đông	209.823.818	1.057.780.339
1399	Thanh Bình Mỗ Lao Hà Đông	209.823.818	1.057.780.339
1400	Phố Xã Đàn, Quận Đống Đa	210.129.017	1.058.355.017
1401	Đường Lê Tấn Bê, Phường An Lạc, Quận Bình Tân, TP. HCM	107.190.774	106.605.581
1402	Mỗ Lao, Hà Đông	209.833.749	1.057.835.348
1403	Yên Hoà, Trung Kính	210.181.378	1.057.932.507
1404	Phú La, Hà Đông	209.560.561	1.057.659.269
1405	đường Lê Văn Duyệt, Bùi Hữu Nghĩa, Phường 1, Quận Bình Thạnh	107.977.614	1.066.961.977
1406	Lê Đức Thọ, Pham Văn Chiếu	108.524.729	1.066.605.769
1407	Bán căn hộ Apartment An Dương Vương 100m2, 19 phòng giá 15 tỷ 500 triệu	107.573.605	1.066.705.652
1408	Đặng Thai Mai, Quảng An, Tây Hồ, Hà Nội	210.611.812	1.058.239.311
1409	Đặng Thai Mai, Quảng An, Tây Hồ, Hà Nội	210.611.812	1.058.239.311
1410	đường Nguyễn Văn Cừ	107.593.479	1.066.840.928
1411	đường số 55, đối diện công ty Bonchen		
1412	Vạn Phúc, Hà Đông	209.786.876	105.771.796
1413	đường số 53c, đối diện công viên	107.515.197	1.065.949.463
1414	Xuân Đỉnh - Xuân Tảo - Bắc Từ Liêm	210.713.815	1.057.953.956
1415	Phú La, Hà Đông	209.560.561	1.057.659.269
1416	Tôn Đức Thắng, Đống Đa	210.248.712	1.058.328.825
1417	Đường Liên Khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, TP. HCM	107.994.989	1.065.867.513
1418	Ngõ Trước Nhà Rộng Rãi, Gần Hồ Tây – Thuỵ Khuê, Tây Hồ	21.046.133	1.058.246.266
1419	Lê Văn Quới, Sát Bốn Xã	10.776.189	1.066.113.201
1420	na		
1421	đường ô tô, Phường Tân Vạn	109.117.711	1.068.272.458
1422	Nguyễn Trãi, phường Thượng Đình, quận Thanh Xuân, Hà Nội	209.982.168	1.058.132.805
1423	thạnh phú	99.481.665	10.650.538
1424	Phan Văn Trị, Phường 12, Quận Bình Thạnh	108.124.969	1.066.952.613
1425	Phan Văn Trị, Nơ Trang Long, Lê Quang Định	108.083.202	1.066.951.089
1426	đường Di Ái, Di Trạch, Hoài Đức, Hà Nội	210.514.761	1.057.252.325
1427	Nguyễn Tất Tố, Lê Chân, Hải Phòng	208.319.364	1.066.890.772
1428	Quan Nhân		
1429	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1430	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1431	Đường Láng, Quận Đống Đa	21.014.156	1.058.065.054
1432	đường Phạm Thế Hiển, Phường 1, Quận 8	10.750.607	1.066.882.286
1433	Đường Số 2	10.809.573	1.067.340.794
1434	Nghi Tàm, Tây Hồ	210.549.729	1.058.367.309
1435	đường Nguyễn Thị Tần, Phường 2, Quận 8	107.478.862	1.066.853.086
1436	Phan Đình Giót - La Khê - Hà Đông	209.686.922	1.057.611.004
1437	Cách Mạng Tháng 8, Phường 10, Quận 3	107.808.514	10.667.599
1438	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1439	đường Lê Văn Quới, Quận Tân Phú	107.900.517	1.066.281.901
1440	Quang Trung, P.10, Gò Vấp	108.297.201	1.066.712.159
1441	Phan Đình Giót - La Khê - Hà Đông	209.686.922	1.057.611.004
1442	Quang Trung		
1443	Phan Đình Giót - La Khê - Hà Đông	209.686.922	1.057.611.004
1444	Đại An Hà Đông	20.955.835	1.057.563.658
1445	Đường Pasteur, Quận 1	107.796.288	106.696.843
1446	Đường Pasteur, Quận 1	107.796.288	106.696.843
1447	Hà Đông	20.955.835	1.057.563.658
1448	Nhật Tân, Tây Hồ, Hà Nội	210.764.202	1.058.260.943
1449	Đường Số 10, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM	108.405.308	1.067.248.418
1450	Phùng Hưng Hà Đông	209.691.613	1.057.853.182
1451	Đặng Tiến Đông, Phố	210.145.368	1.058.212.808
1452	đường Hai Bà Trưng, TP Huế	164.607.721	1.075.892.472
1453	Đường Đỗ Văn Thi,Phường Hiệp Hòa	109.378.305	1.068.383.495
1454	Thanh Xuân, Luôn, Lô Góc	108.834.303	1.066.703.963
1455	Lưu Nguyên, Quận Thanh Xuân	209.959.819	1.058.097.244
1456	Khu vực Trung tâm Quận Hoàng Mai, gần Linh Đàm, Khu đô thị Linh Đàm, kđt Định công	209.649.464	1.058.248.383
1457	 KP3, Thị Trấn Trảng Bom, Huyện Trảng Bom, Tỉnh Đồng Nai	10.956.586	1.070.055.424
1458	đường Minh Khai, Phường Hai Bà Trưng	209.943.823	1.058.627.172
1459	đường Nguyễn Xí	108.171.055	1.067.060.228
1460	nhánh 66 Đồng Khởi	107.750.861	1.067.043.723
1461	đường Cự Lộc, phường Thượng Đình, Quận Thanh Xuân, Hà Nội	210.012.554	1.058.137.407
1462	Đường 14 , Phước Bình , Tp. Thủ Đức	108.392.119	1.067.815.099
1463	Đường Hòa Hưng, Phường 12, Quận 10, TP. HCM	107.789.834	1.066.738.954
1464	Đặng Thuỳ Trâm		
1465	Đặng Thuỳ Trâm		
1466	Đường 14 , Phước Bình , Tp. Thủ Đức	108.392.119	1.067.815.099
1467	Số 7 Cư Xá Đô Thành phường 4 Quận 3	107.722.727	1.066.821.955
1468	Nguyễn Quý Yêm	107.299.144	1.066.183.388
1469	Lê Định, Bình Tân	12.208.616	1.091.908.359
1470	không có địa chỉ		
1471	Đại Sứ Quận Hàn Quốc	210.668.748	1.057.967.778
1472	Phường Yên Hòa, Quận Cầu Giấy, Hà Nội	210.218.044	105.790.872
1473	Mặt phố Trần Đại Nghĩa	209.998.093	105.845.367
1474	Đường Cầu Giấy, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội	210.303.513	1.058.010.154
1475	đường Trần Đại Nghĩa	107.399.008	1.065.481.438
1476	Hương Lộ 2, Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107.695.049	10.661.276
1477	Số 1 Mã Lò, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	10.758.468	1.066.066.393
1478	đường Lê Văn Quới, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh	107.759.904	1.066.134.613
1479	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1480	Kiệt 39 Trần Phú	209.369.877	1.063.298.081
1481	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1482	Hoàng Hoa Thám, P.6, Bình Thạnh	108.083.335	1.066.880.874
1483	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1484	Bờ Bao Tân Thắng, Sơn Kỳ, Tân Phú	108.011.535	1.066.183.755
1485	Hà Nội	210.277.644	1.058.341.598
1486	Nơ Trang Long, Phường 14	108.074.298	1.066.950.557
1487	Thành phố Hồ Chí Minh	108.230.989	1.066.296.638
1488	đường Lê Quang Định, Phường 7, Quận Bình Thạnh	108.095.223	1.066.929.528
1489	đường TCH 26, Quận 12	108.683.572	1.066.201.999
